predictor,level,arm,epoch,AURC,K,KL,M,MAE,REL,REL_debiased,RES,SHARP,SHARP_star,UNC,UNC_debiased,VAR_debiased,acc@0.25,acc@0.5,acc@0.75,bias,brier_debiased,brier_debiased_se,brier_raw,decomp_gap,f1@0.25,f1@0.5,f1@0.75,log_score,log_score_climatology,log_score_oracle,mean_p_invalid,n_bins_used,n_points,prec@0.25,prec@0.5,prec@0.75,rec@0.25,rec@0.5,rec@0.75,risk@0.2,risk@0.5,risk@0.8,risk@1,roa_frac_pred@0.25,roa_frac_pred@0.5,roa_frac_pred@0.75,roa_frac_true@0.25,roa_frac_true@0.5,roa_frac_true@0.75,run_dir,sAUROC,skill_score
fm,low,dir00,0,0.0008106636092953871,100.0,0.04618552587667153,90.0,0.03837121783588969,0.005767721037856299,0.005486311290394251,0.2240261986117653,0.028140974746204826,0.009374797721103586,0.2285198977460717,0.22841573332694834,0.2284157333269483,0.984963540357053,0.9839326125220015,0.9572542117173749,-0.031778364484675775,0.009875846005577355,0.00019546689832502265,0.010261420172162776,5.377642775528102e-17,0.9810411514805656,0.9790704529822147,0.9405511260316128,0.07568391449677722,0.6685254935298127,0.030415065268946585,0.23212798591903444,101,39770,0.9908421389689401,0.9942788717402874,0.9932786764162789,0.9714321592264707,0.9643202787276598,0.8931394035996546,0.00017805251607479563,0.0002194264963615692,0.0006605047816797255,0.00987584600557726,0.39263263766658285,0.3779733467437767,0.34043248679909477,0.4004777470455117,0.38971586623082727,0.37860196127734475,/common/users/shared/pracsys/adaptive_roa_experiments/stoch_compare_amarel/fm_low_dir00,0.9970403204592845,0.9567637226134448
fm,low,dir00,1,0.00025302874394662276,100.0,0.026215485236643528,90.0,0.024992456625597185,0.0011001082749489805,0.0008792860471390735,0.22432350915788485,0.0220822227809907,0.009374797721103586,0.2285198977460717,0.22841573332694834,0.2284157333269483,0.9894141312547146,0.9886346492330903,0.9819210460145839,-0.012448719023272712,0.00497151021620259,0.00014393779474487425,0.00529649686313587,4.597017211338539e-17,0.9868169719743227,0.9854249967754418,0.9759056331892363,0.05571387385656258,0.6685254935298127,0.030415065268946585,0.19989967312044254,101,39770,0.9843203398300849,0.984980339070457,0.9849161255411255,0.9893263012494506,0.9858700561326538,0.9670585109915654,2.3669181438715814e-05,1.697651634225136e-05,8.97053486556886e-05,0.004971510216202639,0.40251445813427206,0.39006789036962536,0.371737490570782,0.4004777470455117,0.38971586623082727,0.37860196127734475,/common/users/shared/pracsys/adaptive_roa_experiments/stoch_compare_amarel/fm_low_dir00,0.9978288764973927,0.978234817086411
fm,low,dir00,2,0.00011117732412771185,100.0,0.01613593912017506,90.0,0.01710150029335345,0.0007669382812439183,0.0005775756582831057,0.22663837285791888,0.018936262296081256,0.009374797721103586,0.2285198977460717,0.22841573332694834,0.2284157333269483,0.9924063364344984,0.993789288408348,0.9884837817450339,-0.006272958399687092,0.002354936127312686,6.374936489062461e-05,0.002648463169396872,1.3574211199518516e-16,0.9905795745211803,0.9920540453594981,0.9847078464106844,0.04563432773990651,0.6685254935298127,0.030415065268946585,0.19601910988182047,101,39770,0.9843159134585581,0.9892852559989734,0.9901295910830592,0.9969234633013122,0.9948383766694625,0.9793451550773726,1.2556594927700694e-05,1.4188952268301787e-05,2.2561061936346232e-05,0.002354936127312663,0.4056072416394267,0.39190344480764394,0.3744782499371386,0.4004777470455117,0.38971586623082727,0.37860196127734475,/common/users/shared/pracsys/adaptive_roa_experiments/stoch_compare_amarel/fm_low_dir00,0.998625716110254,0.9896901317040981
fm,low,dir00,3,7.697779582694597e-05,100.0,0.014101256753138938,90.0,0.015290978682982707,0.0003158167791743102,0.00014906060795749024,0.22621281166093699,0.016675617121682,0.009374797721103586,0.2285198977460717,0.22841573332694834,0.2284157333269483,0.9929846618053809,0.9921800352024139,0.9874528539099824,-0.003989830413768056,0.0023519822739690916,7.920224493974937e-05,0.002622902864309285,2.6150956400350367e-16,0.9912880562060891,0.9900073900330946,0.9834048355449134,0.043599645372783165,0.6685254935298127,0.030415065268946585,0.18719210460145838,101,39770,0.9860231084606783,0.986047107014849,0.9848787636557421,0.9966095309851196,0.9939996128782502,0.9819353124792455,6.623603824362115e-06,5.0979775406464805e-06,8.379800582437633e-06,0.00235198227396909,0.4047774704551169,0.39285893889866735,0.3774704551169223,0.4004777470455117,0.38971586623082727,0.37860196127734475,/common/users/shared/pracsys/adaptive_roa_experiments/stoch_compare_amarel/fm_low_dir00,0.9987120726547923,0.9897030636212676
fm,low,dir00,4,4.764320220094218e-05,100.0,0.009828717125511576,90.0,0.01159997764926103,0.0003670416196512607,0.00021626698875593583,0.22706076491199711,0.015077463089532492,0.009374797721103586,0.2285198977460717,0.22841573332694834,0.2284157333269483,0.9924314810158411,0.9935378425949208,0.9915765652501886,0.0002450199759729542,0.0015712354037075115,6.194589047473687e-05,0.0018261744537262097,3.612561638721701e-16,0.9906256812731632,0.9917503932205566,0.9888693225238396,0.03932710574501287,0.6685254935298127,0.030415065268946585,0.17374402816193107,101,39770,0.9828204177481152,0.9868404241727354,0.9894281914893617,0.9985559113455139,0.9967094651267824,0.9883110845453942,2.3229700616246273e-06,2.5364321753955406e-06,1.6951403152395944e-06,0.0015712354037075073,0.40688961528790546,0.39361327633894894,0.37817450339451847,0.4004777470455117,0.38971586623082727,0.37860196127734475,/common/users/shared/pracsys/adaptive_roa_experiments/stoch_compare_amarel/fm_low_dir00,0.9990683907003391,0.9931211594717143
fm,low,dir00,5,3.184451594622041e-05,100.0,0.00833853153545741,90.0,0.010121113066800773,0.00022836390964218713,8.814972352656777e-05,0.22754341511526718,0.014021418611561939,0.009374797721103586,0.2285198977460717,0.22841573332694834,0.2284157333269483,0.9937641438270053,0.994870505406085,0.9942670354538596,-0.0011326516357947102,0.0009604679352080844,3.8187577762234084e-05,0.0012048465404470772,3.8033812210791496e-16,0.992244183137353,0.9934333354793021,0.9924378109452737,0.03783692015500093,0.6685254935298127,0.030415065268946585,0.1701061101332663,101,39770,0.988472802043741,0.9912635703732254,0.9912542238123634,0.9960444528159729,0.9956126201690432,0.9936242279338514,2.3857530362631303e-06,2.9633564029373647e-06,3.322082624278113e-06,0.0009604679352080803,0.4035453859693236,0.39142569776213226,0.3795071662056827,0.4004777470455117,0.38971586623082727,0.37860196127734475,/common/users/shared/pracsys/adaptive_roa_experiments/stoch_compare_amarel/fm_low_dir00,0.9990793237209058,0.9957950885378228
fm,low,dir00,6,6.737589112139258e-05,100.0,0.01276859997263824,90.0,0.014527170117062,0.0003251814299770167,0.0001614624448021602,0.22660377913910812,0.016371898517485647,0.009374797721103586,0.2285198977460717,0.22841573332694834,0.2284157333269483,0.9916017098315313,0.9927332159919537,0.9901433241136535,-0.0032191489956136694,0.0019734166326425755,6.315631479277017e-05,0.002241300036940805,2.1380466841414147e-16,0.9895657606997813,0.9906993209538829,0.9869359461441045,0.04226698859227777,0.6685254935298127,0.030415065268946585,0.1770978124214232,101,39770,0.9847665236585215,0.988313856427379,0.9905010368586528,0.9944120047717712,0.9930963287954061,0.9833964269110712,7.5653484439396694e-06,5.160760515284984e-06,1.1323458827082153e-05,0.0019734166326425694,0.4044003017349761,0.3916017098315313,0.3758863464923309,0.4004777470455117,0.38971586623082727,0.37860196127734475,/common/users/shared/pracsys/adaptive_roa_experiments/stoch_compare_amarel/fm_low_dir00,0.9988389968893889,0.9913604172361548
fm,low,dir00,7,3.447290495081884e-05,100.0,0.00807788481176017,90.0,0.009808677674405611,0.00025820279524537814,0.00011651658438139507,0.22748676586073113,0.014168621086398308,0.009374797721103586,0.2285198977460717,0.22841573332694834,0.2284157333269483,0.9930600955494091,0.9949710837314558,0.9939401558964043,-0.0017891766546531459,0.001045484050598854,3.98792645422106e-05,0.0012913346805862103,2.5652223401007035e-16,0.9913728432108028,0.9935579462732719,0.991977096441293,0.037576273431211164,0.6685254935298127,0.030415065268946585,0.16791903444807646,101,39770,0.9871148459383754,0.9920241847301731,0.9944600186890936,0.9956677340365417,0.9950964578359894,0.9895065418077971,4.865680534484016e-06,3.352610845696084e-06,2.997887038988538e-06,0.0010454840505988497,0.40394769927080715,0.39092280613527786,0.3767161176766407,0.4004777470455117,0.38971586623082727,0.37860196127734475,/common/users/shared/pracsys/adaptive_roa_experiments/stoch_compare_amarel/fm_low_dir00,0.9991138790450934,0.9954228895034022
fm,low,dir00,8,2.430898334702767e-05,100.0,0.005712587583511333,90.0,0.007212136451261421,6.421963273587578e-05,-5.272669755216937e-05,0.22778592549150545,0.011694633028804517,0.009374797721103586,0.2285198977460717,0.22841573332694834,0.2284157333269483,0.9945436258486297,0.9957002765903947,0.9956248428463667,-0.0007788673763026302,0.000577081137891189,2.8137518809249666e-05,0.0007981918873026073,4.830120678422922e-16,0.9931977054010847,0.9944844047350256,0.9942219565650527,0.03521097620287076,0.6685254935298127,0.030415065268946585,0.1610915262760875,101,39770,0.9917365719293852,0.9943240454076367,0.9942219565650527,0.9946631506247253,0.9946448157945674,0.9942219565650527,5.2737698696342905e-06,7.78508885517443e-06,1.5891940455371193e-05,0.0005770811378911891,0.40165954236861956,0.38984158913754086,0.37860196127734475,0.4004777470455117,0.38971586623082727,0.37860196127734475,/common/users/shared/pracsys/adaptive_roa_experiments/stoch_compare_amarel/fm_low_dir00,0.9991069759775011,0.997473549087509
fm,low,dir00,9,3.635042078832145e-05,100.0,0.008416757979298096,90.0,0.009939066297879474,0.0003225974922343015,0.00018256724254098918,0.22736023188451593,0.014003024969331233,0.009374797721103586,0.2285198977460717,0.22841573332694834,0.2284157333269483,0.9947699270807141,0.9944933366859442,0.9915514206688458,-0.0033247562372530955,0.0012380686849737827,4.797281040984609e-05,0.0014822633537904682,4.0397372946809895e-16,0.9934857500782962,0.9929306949869267,0.9887753056724794,0.037915146598722825,0.6685254935298127,0.030415065268946585,0.16500276590394772,101,39770,0.9911266637505468,0.9935400516795866,0.9947570074611817,0.9958560934262572,0.9923220852958256,0.9828651125722255,2.354361548943881e-06,1.7202535050949959e-06,1.4675520321750199e-06,0.001238068684973781,0.40238873522755847,0.3892381191853156,0.374075936635655,0.4004777470455117,0.38971586623082727,0.37860196127734475,/common/users/shared/pracsys/adaptive_roa_experiments/stoch_compare_amarel/fm_low_dir00,0.9990982786257898,0.9945797574145138
