predictor,level,arm,epoch,AURC,K,KL,M,MAE,REL,REL_debiased,RES,SHARP,SHARP_star,UNC,UNC_debiased,VAR_debiased,acc@0.25,acc@0.5,acc@0.75,bias,brier_debiased,brier_debiased_se,brier_raw,decomp_gap,f1@0.25,f1@0.5,f1@0.75,log_score,log_score_climatology,log_score_oracle,mean_p_invalid,n_bins_used,n_points,prec@0.25,prec@0.5,prec@0.75,rec@0.25,rec@0.5,rec@0.75,risk@0.2,risk@0.5,risk@0.8,risk@1,roa_frac_pred@0.25,roa_frac_pred@0.5,roa_frac_pred@0.75,roa_frac_true@0.25,roa_frac_true@0.5,roa_frac_true@0.75,run_dir,sAUROC,skill_score
clf,high,aleat,10,0.052795335871708905,1.0,0.543493390379184,100.0,0.25735268419326457,0.1473085220498489,0.1473085220498489,0.18163807101054522,0.060237854908426564,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.7362836308775459,0.7224038219763641,0.7460397284385215,0.2559058912073022,0.15788755936498083,0.0011813021669803698,0.1583776669533107,0.00043049911571327315,0.775119001672456,0.7410760354613257,0.7304941829437507,0.7023091646353679,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.6328116794454364,0.5886582957636276,0.5754161762233059,1.0,1.0,1.0,0.00032461588553276115,0.029910408281845893,0.11656684691259442,0.15788755936498178,0.7182046768921297,0.6748554186572794,0.5981393009806387,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_aleat,0.9748834178429333,0.17675399750079035
clf,high,aleat,11,0.05455115629341476,1.0,0.5620964589680233,100.0,0.26191104809101245,0.15318791333690435,0.15318791333690435,0.18371459144926414,0.06035578366167207,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.7278601961277344,0.7212220266532562,0.7407090771938647,0.2608361730955048,0.161643453552401,0.001198151640618806,0.16213356114073088,0.0003835224547969196,0.7695910416622315,0.7402600445121237,0.7263850562513267,0.7209122332241824,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.6254758114748425,0.5876292494234918,0.5703333333333334,1.0,1.0,1.0,8.198510734528894e-05,0.026966260644085187,0.12391471524414631,0.1616434535524016,0.7266281116419412,0.6760372139803872,0.6034699522252954,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_aleat,0.9765546757566534,0.1571702830647721
clf,high,aleat,12,0.05968660840298929,1.0,0.619931606084486,100.0,0.2758510418715612,0.1672577978450998,0.1672577978450998,0.18500312515296055,0.05920222933818155,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.7124968569273321,0.7016595423686196,0.7284385214986171,0.27500705708762097,0.17450807329693493,0.0012443215521767085,0.17499818088526478,0.00046679139483177257,0.7597091459314055,0.727009180222258,0.7170997485331099,0.7787473803406444,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.6125249923752075,0.5711032388663968,0.5589676576282261,1.0,1.0,1.0,1.3687469798454946e-05,0.031442300815950085,0.13397223217899046,0.17450807329693568,0.7419914508423435,0.6955996982650239,0.6157405079205431,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_aleat,0.9777421660498209,0.09009250429008187
clf,high,aleat,13,0.05765738327043896,1.0,0.6372883988672562,100.0,0.2736880437807263,0.16574194362002792,0.16574194362002792,0.1833413176530761,0.055991697932039466,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.7162433995473976,0.7023133014835303,0.7298969072164948,0.27229406171728154,0.17470072764214373,0.00125582279945659,0.17519083523047357,0.0005134924652279993,0.7620954991040371,0.7274443446831043,0.7181908809486331,0.7961041731233558,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.615633514986376,0.5716404949706925,0.5602947196070405,1.0,1.0,1.0,1.0412179574788187e-05,0.026565616422576512,0.13242147218930264,0.17470072764214545,0.7382449082222781,0.6949459391501132,0.6142821222026653,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_aleat,0.9769449400138813,0.08908797980319294
clf,high,aleat,14,0.06264409316066753,1.0,0.6483826562147995,100.0,0.2824065046174081,0.17685031887138677,0.17685031887138677,0.1887733954933769,0.05927067719981818,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.7034950968066381,0.6946190595926578,0.723133014835303,0.28186190476888445,0.18033750403191162,0.0012678386177754674,0.18082761162024144,0.00047397144393782065,0.7540361269867757,0.7223555768923027,0.7131581003985724,0.8071984304709711,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.6051829778685506,0.5653807615230461,0.554192477428236,1.0,1.0,1.0,2.031101996869696e-05,0.0365412611065285,0.14093844401342567,0.18033750403191232,0.7509932109630375,0.7026401810409857,0.6210460145838572,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_aleat,0.9805360139799383,0.05969710411594997
clf,high,aleat,15,0.059478728053072596,1.0,0.6449653104176719,100.0,0.2767039535500562,0.17245608501208518,0.17245608501208518,0.18774858382271897,0.05684874897038555,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.7117425194870506,0.7016092532059341,0.7222780990696505,0.2759828540474659,0.17697887235101747,0.0012667093586640852,0.17746897993934735,0.0004847619516873958,0.7592304784307137,0.726975727596917,0.7125270034616485,0.8037810846737646,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.6119029080199059,0.5710619533000795,0.5534306392269438,1.0,1.0,1.0,1.2404014100762896e-05,0.02912101668708484,0.1361304184372572,0.1769788723510175,0.742745788282625,0.6956499874277093,0.6219009303495097,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_aleat,0.9800151042564579,0.07720944084649406
clf,high,aleat,16,0.06667924790055892,1.0,0.6772906471377207,100.0,0.2906475794472119,0.18247411834615948,0.18247411834615948,0.1867152400177746,0.05952542187694938,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.6921548906210712,0.6883329142569776,0.7142569776213226,0.2899850812020762,0.18799954370786182,0.0013029634582917896,0.18848965129619172,0.0004540561695130785,0.74700886491848,0.7182506307821699,0.7066597831698503,0.8361064213938832,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.5961804868395013,0.5603674540682415,0.5463835222736708,1.0,1.0,1.0,7.251566150285468e-06,0.03519910413063476,0.15161623213777237,0.1879995437078646,0.7623334171486045,0.7089263263766659,0.6299220517978376,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_aleat,0.979380951763001,0.019746245672220164
clf,high,aleat,17,0.06376112519401876,1.0,0.6838791543296573,100.0,0.28854652340115217,0.18351335410315575,0.18351335410315575,0.1883534498881341,0.05751780408876716,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.6962031682172491,0.6885340709077193,0.7150364596429469,0.2877852058395259,0.18743181699742376,0.0013037176261979006,0.18792192458575363,0.0004853035724382282,0.7495024050422955,0.718381266340798,0.7072257097832545,0.8426949285857634,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.5993633318964088,0.5605265025189811,0.547060469205867,1.0,1.0,1.0,1.1418953744463368e-05,0.026701026576188287,0.1495007944061737,0.18743181699742356,0.7582851395524265,0.708725169725924,0.6291425697762132,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_aleat,0.9803729949068638,0.022706445619321447
clf,high,aleat,18,0.06441784153400264,1.0,0.6566570797590292,100.0,0.2826975605682842,0.17657284138522852,0.17657284138522852,0.18704818823921437,0.058306933487870714,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.7042997234096052,0.6969575056575308,0.7182046768921297,0.2822702857613753,0.1817959701378573,0.0012873170297759949,0.18228607772618718,0.00048470778187928443,0.7545397620538509,0.7238946162657504,0.7095352875618796,0.8154728540152143,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.6058320764203117,0.5672686797601523,0.5498292829885519,1.0,1.0,1.0,8.380573247086283e-05,0.03971244854324633,0.1428634549645439,0.18179597013785836,0.7501885843600704,0.7003017349761127,0.6259743525270304,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_aleat,0.9795558998483139,0.05209247461677058
clf,high,dir00,0,0.009148160301479125,1.0,0.1775602909444295,100.0,0.12467833689806357,0.04943103215394309,0.04943103215394309,0.18814898942675123,0.046094216634911415,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.8786773950213729,0.8661805380940407,0.8665074176514961,0.12174581596860369,0.05314620694659841,0.0005535282534926213,0.05363631453492827,7.755500944266192e-05,0.8822337751092235,0.8558504875406284,0.8375707511090714,0.3363760652000359,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.7893518518518519,0.7480232943515932,0.7205348212875717,0.9998893499308437,1.0,1.0,7.679036972909821e-06,0.0013576495443397218,0.017937865907859285,0.053146206946598516,0.5757103344229318,0.5310787025396028,0.4776716117676641,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_dir00,0.9796408895328962,0.7228888546206316
clf,high,dir00,1,0.012927032478699252,1.0,0.1991659830219618,100.0,0.1537082906217385,0.06227581175134608,0.06227581175134608,0.19009258022615527,0.06421416369636637,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.8275081719889363,0.8397284385214986,0.867689212974604,0.15246272463149885,0.06386889293701387,0.0005541250536148151,0.06435900052534374,-0.00010094779814082133,0.8405022087886539,0.8321394711892974,0.8387768858385931,0.3579817572777687,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.7248847002205735,0.7125332611734994,0.7223218997361478,1.0,1.0,1.0,8.512816459884854e-07,0.0014052631683526989,0.029683815665903893,0.06386889293701371,0.6269801357807393,0.5575308021121448,0.4764898164445562,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_dir00,0.9813168616570964,0.6669793933991941
clf,high,dir00,2,0.011650791041467327,1.0,0.1864575009067279,100.0,0.1471089908215504,0.05784239057505854,0.05784239057505854,0.190109139800446,0.06373403097258025,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.8217500628614534,0.8503645964294695,0.8755343223535328,0.14589213971904938,0.05935788896155323,0.00051677257352504,0.05984799654988309,-0.00016197102302321215,0.8360507874835219,0.8415137553596633,0.8468724865433398,0.34527327516244155,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.7182880305197902,0.7263908045977011,0.7344135636870909,1.0,1.0,1.0,4.20615179246128e-06,0.0008064043935776933,0.02767873404649596,0.059357888961553154,0.6327382449082223,0.546894644204174,0.46864470706562733,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_dir00,0.9811653462648271,0.6905003472032321
clf,high,dir00,3,0.012838273080932537,1.0,0.18390682989240034,100.0,0.15003135651857794,0.05658153949515815,0.05658153949515815,0.190275415168803,0.06889040265551141,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.8123962786019613,0.8629620316821724,0.8737490570781996,0.14905084650072414,0.05793341400549096,0.0004972486178794101,0.05842352159382082,-0.00015931953082808092,0.8289193093485588,0.8528935435111208,0.8450165138747415,0.3427226041481772,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.7078242481203008,0.7435173419925644,0.7316264899246352,1.0,1.0,1.0,6.858389741058409e-07,0.0007395356054800505,0.032572629210651884,0.05793341400549137,0.6420920291677144,0.5342972089514709,0.4704299723409605,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_dir00,0.9814194087421099,0.6979277424834874
clf,high,dir00,4,0.01270481624149687,1.0,0.18331863911904706,100.0,0.1537253369627577,0.05752536228978121,0.05752536228978121,0.19001744690140113,0.07292323669244422,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.8074930852401307,0.8536082474226804,0.8783002263012321,0.15305560484874833,0.05908047198654879,0.0004939254396415993,0.05957057957487865,-0.00021405261179516938,0.8252294206273114,0.8444147514698023,0.8497640923764589,0.34213441337493083,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.702460067622712,0.7307247583368022,0.7387737478411054,1.0,1.0,1.0,7.996599668094224e-07,0.0016308073600667643,0.030404208683351544,0.05908047198654918,0.6469952225295449,0.543650993210963,0.46587880311792806,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_dir00,0.9813771337401698,0.6919468349228243
clf,high,dir00,5,0.011911651482124086,1.0,0.17586470303320204,100.0,0.14378536725938812,0.051220191941234304,0.051220191941234304,0.18958658453060787,0.068126766726307,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.8270807141061102,0.8687452853909983,0.8809152627608751,0.14288227058011888,0.05321737326851136,0.0004663461812509643,0.05370748085684123,-0.00020284335207896437,0.8401701257350036,0.8582215220815905,0.8525161933233683,0.33468047728903355,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.7243908303943571,0.7516532660925829,0.7429439861050803,1.0,1.0,1.0,8.102158006336756e-07,0.0020593350693110424,0.02826609669356813,0.053217373268511586,0.6274075936635655,0.5285139552426452,0.4632637666582851,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_dir00,0.981135055912963,0.7225177842825818
clf,high,dir00,6,0.011042094484902558,1.0,0.16749928369471856,100.0,0.13987882169881669,0.04895330457591885,0.04895330457591885,0.18949405729669333,0.06773053837181578,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.8357053055066633,0.8713603218506412,0.884510937892884,0.13918225636319248,0.05100381708558418,0.00045269797970166604,0.051493924673914046,-0.00024203940360521814,0.8469215631149846,0.8606526120825844,0.8563295692702305,0.3263150579506109,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.7344873826648787,0.755390867798231,0.7487555385372792,1.0,1.0,1.0,1.5148731229000454e-06,0.0019859777457377605,0.025380737554260433,0.051003817085584255,0.6187830022630123,0.5258989187830022,0.4596680915262761,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_dir00,0.9811177617747994,0.7340595503737891
clf,high,dir00,7,0.011434721504720873,1.0,0.16533970726904232,100.0,0.14081514480520646,0.04780821695392175,0.04780821695392175,0.18912071251477508,0.07065549184740727,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.8312295700276591,0.8752577319587629,0.8865225044003018,0.1401823611072143,0.05025249209697393,0.0004505650929446358,0.0507425996853038,-0.0002216215521366055,0.8434044141663944,0.8643015399764763,0.8584778450249302,0.3241554815249301,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.7292128938556501,0.7610308285163776,0.7520465908466568,1.0,1.0,1.0,1.5053308344183477e-06,0.002509663406936829,0.02631765503070594,0.050252492096973904,0.6232587377420166,0.5220015086748806,0.45765652501885845,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_dir00,0.9809672286043376,0.7379770553117262
clf,high,dir00,8,0.00932555478024057,1.0,0.14867749994170532,100.0,0.13134655162828462,0.04415175643884119,0.04415175643884119,0.19010943499643684,0.06635397455111916,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.8537591149107367,0.8806638169474478,0.8875031430726679,0.13054578850982493,0.045610245481763165,0.0004160100034970526,0.04610035307009304,-0.00021868517060506798,0.8614116189296096,0.8694144838212634,0.8595290423861852,0.30749327419755623,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.7565610480934243,0.7689948892674616,0.7536614910252175,1.0,1.0,1.0,2.1345345991410673e-06,0.0009488957389532398,0.021517574310914896,0.04561024548176324,0.6007291928589389,0.5165954236861956,0.4566758863464923,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_dir00,0.9814860093862816,0.7621823250869927
clf,high,dir00,9,0.010241183879968321,1.0,0.15819904390674347,100.0,0.13705790192131195,0.0468216199041351,0.0468216199041351,0.1897664621575815,0.0687764232510483,0.04901075883298664,0.19227671679829375,0.19178660920996388,0.19178660920996385,0.847171234598944,0.8736987679155142,0.8857681669600201,0.13664676961889993,0.04860889558102644,0.0004387576309696946,0.04909900316935631,-0.00023287137549105053,0.8560670645069622,0.8628382621992845,0.8576709796672828,0.3170148181626434,0.6746273025481904,0.15926042708429025,0.0,20,39770,0.7483542417091045,0.7587647680338104,0.7508090614886731,1.0,1.0,1.0,1.3542836715240214e-06,0.0017170696712694303,0.022663219401057727,0.04860889558102646,0.6073170731707317,0.5235604727181292,0.45841086245914003,0.45448830776967564,0.39725924063364343,0.3441790294191602,/common/users/shared/pracsys/adaptive_roa_experiments/ensemble_epistemic/clf_high_dir00,0.981402599813664,0.7465469785337804
