system,arm,selection_rule,d2_ratio,epoch,train_traj,n_total,f1,sep_pct,tpr,fpr,tnr,fnr,invalid_pct,uncertain_pct,full_mean_of_means,full_mean_of_medians,full_mean_of_p90s,full_median_of_means,full_median_of_medians,full_median_of_p90s,full_p90_of_means,full_p90_of_medians,full_p90_of_p90s,certain_success_mean_of_means,certain_success_mean_of_medians,certain_success_mean_of_p90s,certain_success_median_of_means,certain_success_median_of_medians,certain_success_median_of_p90s,certain_success_p90_of_means,certain_success_p90_of_medians,certain_success_p90_of_p90s,certain_failure_mean_of_means,certain_failure_mean_of_medians,certain_failure_mean_of_p90s,certain_failure_median_of_means,certain_failure_median_of_medians,certain_failure_median_of_p90s,certain_failure_p90_of_means,certain_failure_p90_of_medians,certain_failure_p90_of_p90s
cartpole,entropy,greedy_diverse,1.0,10,1300,115242,0.993568973981345,0.061444612207354955,0.9951811968333579,0.0018673711058480597,0.9981326288941519,0.004818803166642081,0.05599521007965846,0.0054494021276965,1.3052674531936646,1.1837430000305176,2.260477304458618,0.715183436870575,0.6294221878051758,1.1344096660614014,2.9252920150756836,2.2810544967651367,6.179133892059326,0.09551282972097397,0.06971726566553116,0.193819060921669,0.017605306580662727,0.016067713499069214,0.026270505040884018,0.06091013923287392,0.03837507218122482,0.062421850860118866,1.4125216007232666,1.2765873670578003,2.440253257751465,0.8381933569908142,0.7443232536315918,1.3392876386642456,2.8013198375701904,2.182070016860962,5.891968727111816
cartpole,entropy,greedy_diverse,1.0,11,1400,115242,0.9941624616602356,0.058138525884660106,0.9942116459704151,0.0013472359021385954,0.9986527640978614,0.00578835402958492,0.05143957932003957,0.006698946564620538,1.3540087938308716,1.1888713836669922,2.4455738067626953,0.7475000619888306,0.6593027114868164,1.178541898727417,3.0219924449920654,2.2528867721557617,6.4779133796691895,0.09565391391515732,0.05952847748994827,0.20946379005908966,0.021779976785182953,0.019563913345336914,0.031329210847616196,0.07530779391527176,0.04390385374426842,0.06876325607299805,1.4780272245407104,1.2955964803695679,2.6629247665405273,0.8878120183944702,0.7847298383712769,1.4409905672073364,2.9029524326324463,2.1630706787109375,6.405676364898682
cartpole,entropy,greedy_diverse,1.0,12,1500,115242,0.9940294870232729,0.07430450703736485,0.9967256377675692,0.0020645580337984386,0.9979354419662015,0.0032743622324308474,0.0698356501969768,0.004468856840388053,1.1287060976028442,1.0016236305236816,2.0479648113250732,0.6290578842163086,0.5517957210540771,0.9854004383087158,2.354417324066162,1.8453521728515625,5.135225296020508,0.10963859409093857,0.07375159114599228,0.24504731595516205,0.016557352617383003,0.015204976312816143,0.024524075910449028,0.06458641588687897,0.04189292713999748,0.06579124927520752,1.0848394632339478,0.9473150968551636,1.9459917545318604,0.7269922494888306,0.6449385285377502,1.1677484512329102,2.0128002166748047,1.655855655670166,3.543926954269409
cartpole,entropy,greedy_diverse,1.0,13,1600,115242,0.9946996466431096,0.03935197237118412,0.9957747862827946,0.001438801146613837,0.9985611988533861,0.004225213717205464,0.03336457194425643,0.005987400426927683,1.0542094707489014,0.9253416657447815,1.9274907112121582,0.6045687198638916,0.5227417349815369,0.9683763980865479,2.138901710510254,1.627824306488037,4.514177322387695,0.09067337214946747,0.060683414340019226,0.19711925089359283,0.018784228712320328,0.017008919268846512,0.02732333540916443,0.0650266632437706,0.040458012372255325,0.06260072439908981,1.1189020872116089,0.9794150590896606,2.0278751850128174,0.7312029004096985,0.6301743984222412,1.2258529663085938,2.038447856903076,1.5961583852767944,3.7578155994415283
cartpole,entropy,greedy_diverse,1.0,14,1700,115242,0.9943010228933269,0.028184168966175527,0.9959504293520687,0.001650309296378063,0.9983496907036219,0.004049570647931304,0.024079762586556985,0.004104406379618542,0.9618895649909973,0.8457415103912354,1.758144736289978,0.5529552102088928,0.4800855219364166,0.8890834450721741,1.8188257217407227,1.5398019552230835,2.9941108226776123,0.10696076601743698,0.06760304421186447,0.24191375076770782,0.019683871418237686,0.017692655324935913,0.029030852019786835,0.06858298182487488,0.040874045342206955,0.06768975406885147,1.0613422393798828,0.9369040727615356,1.9188121557235718,0.6654760837554932,0.5800850987434387,1.1088025569915771,1.828999638557434,1.5750248432159424,2.9110419750213623
cartpole,entropy_tiebreak,greedy_diverse,0.5,0,300,115242,0.9339791421215691,0.3989517710556915,0.9788713070520443,0.021977268441533953,0.9780227315584661,0.02112869294795573,0.39883896496069143,0.00011280609500008678,2.867095470428467,2.683839797973633,4.664496421813965,2.2716991901397705,2.0041027069091797,4.086296081542969,5.552350044250488,5.7108635902404785,8.070316314697266,0.8384736776351929,0.7406226396560669,1.1779789924621582,0.15510527789592743,0.09617003053426743,0.19067706167697906,4.976428508758545,5.099490642547607,5.257298946380615,2.5126686096191406,2.3507444858551025,4.1092119216918945,2.0302541255950928,1.8253185749053955,3.4493041038513184,3.9859201908111572,3.8239290714263916,6.614388465881348
cartpole,entropy_tiebreak,greedy_diverse,0.5,1,400,115242,0.9830440853780171,0.3638256885510491,0.9804038595444146,0.0022604764388801948,0.9977395235611198,0.019596140455585397,0.363712882456049,0.00011280609500008678,2.582958936691284,2.3913252353668213,4.372002601623535,2.0986268520355225,1.8505802154541016,3.739340305328369,4.666268825531006,4.564378261566162,7.571995735168457,0.32098913192749023,0.18274378776550293,0.6669384837150574,0.1483401656150818,0.08154656738042831,0.1822451800107956,0.6048038005828857,0.1422388255596161,2.033339738845825,2.3833045959472656,2.2281503677368164,3.916382074356079,2.0316529273986816,1.8357925415039062,3.4509758949279785,3.8924264907836914,3.739753246307373,6.401432037353516
cartpole,entropy_tiebreak,greedy_diverse,0.5,2,500,115242,0.9819509365723839,0.08384096076083372,0.9725601513922681,0.0013548642932675362,0.9986451357067324,0.02743984860773182,0.0278283958973291,0.05601256486350462,1.4029319286346436,1.2931052446365356,2.4600636959075928,0.8184469938278198,0.6808069348335266,1.39898681640625,3.0975265502929688,2.28184175491333,6.197342872619629,0.1229078471660614,0.10274612158536911,0.13583002984523773,0.05701248347759247,0.045350901782512665,0.07489197701215744,0.1318950206041336,0.08622907102108002,0.14967039227485657,1.5072541236877441,1.3921115398406982,2.6596977710723877,0.9016293883323669,0.7641651630401611,1.533334732055664,2.7018537521362305,2.07411789894104,6.15956974029541
cartpole,entropy_tiebreak,greedy_diverse,0.5,3,600,115242,0.992322513709797,0.08371947727391055,0.9915876777251185,0.001318844827197511,0.9986811551728025,0.008412322274881517,0.042484510855417296,0.04123496641849326,1.499003291130066,1.3273561000823975,2.7352688312530518,0.9397761821746826,0.7868165969848633,1.6064274311065674,3.136735200881958,2.4321043491363525,6.449329853057861,0.14798638224601746,0.09151868522167206,0.23269250988960266,0.05834672972559929,0.04109908267855644,0.07157129794359207,0.26852327585220337,0.08706597983837128,0.1844457983970642,1.6327972412109375,1.4626637697219849,2.943647623062134,1.0267080068588257,0.8844581246376038,1.7322309017181396,2.9661099910736084,2.352725028991699,6.31907844543457
cartpole,entropy_tiebreak,greedy_diverse,0.5,4,700,115242,0.9942401417811254,0.07399212092813384,0.9972225308299077,0.0017810242016389932,0.998218975798361,0.002777469170092212,0.04537408236580413,0.028618038562329706,1.5844923257827759,1.4010945558547974,2.8890302181243896,1.0516510009765625,0.8713223338127136,1.847776174545288,3.126718521118164,2.489821434020996,6.516707897186279,0.19784460961818695,0.10301242023706436,0.45242273807525635,0.060853589326143265,0.03998153284192085,0.07120797038078308,0.4450302720069885,0.09193434566259384,0.3833315372467041,1.7489022016525269,1.565532922744751,3.1397836208343506,1.1680285930633545,0.9922103881835938,2.035644292831421,3.0609054565429688,2.4560976028442383,6.506277084350586
cartpole,entropy_tiebreak,greedy_diverse,0.5,5,800,115242,0.9916484229303495,0.03499592162579615,0.9854955680902499,0.0004211935978573126,0.9995788064021427,0.014504431909750202,0.010907481647316083,0.024088439978480067,1.1865525245666504,1.0636433362960815,2.141125202178955,0.6884421110153198,0.5784406065940857,1.1338956356048584,2.2119832038879395,1.7118958234786987,5.44282865524292,0.06295067816972733,0.043697044253349304,0.05822843685746193,0.02847651019692421,0.024901002645492554,0.03854844346642494,0.09164610505104065,0.05476994439959526,0.07600845396518707,1.3586817979812622,1.2273120880126953,2.441305160522461,0.791057825088501,0.6753016114234924,1.3300949335098267,2.3525402545928955,1.7842320203781128,5.588454246520996
cartpole,entropy_tiebreak,greedy_diverse,0.5,6,900,115242,0.9946963670114027,0.040193679387723225,0.9928533615669667,0.000708678587003925,0.999291321412996,0.007146638433033351,0.014196213186164767,0.02599746620155846,1.3736320734024048,1.147138237953186,2.6374309062957764,0.8398765921592712,0.7006967663764954,1.4127165079116821,2.854722499847412,2.0191142559051514,6.673197269439697,0.10806016623973846,0.05680004134774208,0.1943269670009613,0.03636585921049118,0.02899956703186035,0.04557410255074501,0.21670067310333252,0.06245041266083717,0.11022330820560455,1.5749969482421875,1.322204351425171,3.010427951812744,0.9642983675003052,0.8161128759384155,1.6355979442596436,3.062973737716675,2.109926223754883,7.895676136016846
cartpole,entropy_tiebreak,greedy_diverse,0.5,7,1000,115242,0.9934393587419906,0.04035854983426181,0.9951414105252391,0.0017794767020365121,0.9982205232979635,0.004858589474760906,0.02103399802155464,0.01932455181270717,1.1958417892456055,1.0550786256790161,2.1930081844329834,0.7067961692810059,0.5996577143669128,1.1570520401000977,2.24416184425354,1.7572869062423706,5.6753315925598145,0.1290111094713211,0.08644204586744308,0.2328770011663437,0.029935698956251144,0.025388553738594055,0.03990662470459938,0.16482238471508026,0.05221820995211601,0.08366166800260544,1.3623310327529907,1.2095425128936768,2.4876465797424316,0.8027355670928955,0.6941667795181274,1.3403290510177612,2.295612096786499,1.815619707107544,5.492539405822754
cartpole,entropy_tiebreak,greedy_diverse,0.5,8,1100,115242,0.990942253765789,0.02718626889502091,0.9941741771647662,0.002694890574402886,0.9973051094255971,0.00582582283523378,0.016730011627705176,0.010456257267315736,1.148323893547058,1.0068316459655762,2.1094295978546143,0.6470721960067749,0.5432380437850952,1.0627648830413818,2.258875608444214,1.695556640625,5.323767185211182,0.1615685522556305,0.1117943674325943,0.328397661447525,0.029250038787722588,0.02544431947171688,0.03948512673377991,0.16360977292060852,0.05388099327683449,0.08597324043512344,1.3146930932998657,1.1598604917526245,2.4067893028259277,0.7589902281761169,0.6474010944366455,1.2816252708435059,2.3865420818328857,1.758415699005127,5.366897106170654
cartpole,entropy_tiebreak,greedy_diverse,0.5,9,1200,115242,0.9947583287132704,0.02493014699501918,0.9958625561330037,0.0013614262560777957,0.9986385737439222,0.004137443866996317,0.011974800853855366,0.012955346141163811,1.1530177593231201,0.997638463973999,2.1436238288879395,0.6967140436172485,0.5840844511985779,1.1523561477661133,2.129967212677002,1.7261971235275269,5.013629913330078,0.1387156993150711,0.0730893686413765,0.3362453877925873,0.031679216772317886,0.026688039302825928,0.04165772721171379,0.21755731105804443,0.05740688368678093,0.10421701520681381,1.3258832693099976,1.1608651876449585,2.436356782913208,0.8086010813713074,0.6896415948867798,1.368973731994629,2.221734046936035,1.8185803890228271,4.620208740234375
cartpole,entropy_tiebreak,greedy_diverse,0.5,10,1300,115242,0.990329948005248,0.03556862949271967,0.9978945306761984,0.003913139329805996,0.996086860670194,0.002105469323801596,0.029260165564637893,0.006308463928081776,1.1197155714035034,0.9780362248420715,2.0736515522003174,0.6501818895339966,0.5475084185600281,1.0657262802124023,2.129876136779785,1.650246500968933,4.944738388061523,0.2206251323223114,0.1405530422925949,0.49010777473449707,0.02907448261976242,0.025313779711723328,0.04022779315710068,0.31376761198043823,0.058391403406858444,0.11265825480222702,1.2355352640151978,1.089303970336914,2.2615909576416016,0.7440205812454224,0.6400498747825623,1.2570538520812988,2.088454484939575,1.670593500137329,3.7262606620788574
cartpole,entropy_tiebreak,greedy_diverse,0.5,11,1400,115242,0.991619634000342,0.02107738498117006,0.9944136815798501,0.002478194056662987,0.9975218059433371,0.0055863184201499485,0.01600978809808924,0.005067596883080821,1.0346659421920776,0.9323129057884216,1.8079090118408203,0.5948365926742554,0.5095487833023071,0.9759119749069214,1.8078043460845947,1.5087661743164062,3.045367479324341,0.14532768726348877,0.09570816904306412,0.30554866790771484,0.021019330248236656,0.018575679510831833,0.030843351036310196,0.09486319124698639,0.04618627950549126,0.07620031386613846,1.193406343460083,1.0844765901565552,2.0685973167419434,0.7055339813232422,0.6073331832885742,1.2031924724578857,1.8827919960021973,1.5820825099945068,3.0588645935058594
cartpole,entropy_tiebreak,greedy_diverse,0.5,12,1500,115242,0.9913755511410436,0.03316499193002551,0.9961053502750596,0.003037005248737332,0.9969629947512627,0.003894649724940363,0.029989066486176913,0.0031759254438485968,1.0086798667907715,0.9192838668823242,1.7038698196411133,0.5553606152534485,0.4752797782421112,0.9093830585479736,1.7978925704956055,1.5321248769760132,2.896019220352173,0.15266233682632446,0.10797466337680817,0.3047315180301666,0.020023351535201073,0.018078763037919998,0.0293740164488554,0.08330728858709335,0.045067042112350464,0.07329840213060379,1.0933914184570312,0.9978370070457458,1.828316569328308,0.6565982103347778,0.566071093082428,1.129999041557312,1.7681559324264526,1.5396021604537964,2.7800331115722656
cartpole,entropy_tiebreak,greedy_diverse,0.5,13,1600,115242,0.9937590961789882,0.02183231807847833,0.9953550427434896,0.0017191233552098088,0.9982808766447901,0.004644957256510352,0.014864372364242203,0.006967945714236129,1.034337043762207,0.9270637631416321,1.873843789100647,0.5823931694030762,0.4944184422492981,0.959740161895752,1.8622390031814575,1.5287952423095703,3.2134323120117188,0.11344611644744873,0.07611842453479767,0.23128196597099304,0.022938858717679977,0.020839812234044075,0.03274224326014519,0.0827944353222847,0.04807107895612717,0.07612914592027664,1.2013860940933228,1.0839476585388184,2.1679394245147705,0.6952934861183167,0.5977728366851807,1.2007495164871216,1.9614671468734741,1.6004276275634766,3.267364025115967
cartpole,entropy_tiebreak,greedy_diverse,0.5,14,1700,115242,0.9939290503474338,0.024496277398864997,0.9968699564728322,0.0020114817553168354,0.9979885182446832,0.0031300435271677998,0.020270387532323283,0.0042258898665417126,0.9355335831642151,0.8484423160552979,1.6215999126434326,0.542568564414978,0.4678560495376587,0.8822826147079468,1.7033709287643433,1.4712151288986206,2.7414028644561768,0.11463679373264313,0.0794997364282608,0.2334490567445755,0.018400995060801506,0.016717053949832916,0.027260035276412964,0.06885693967342377,0.044175513088703156,0.0703708678483963,1.0737489461898804,0.9782819747924805,1.848771572113037,0.657595157623291,0.5679267644882202,1.129919409751892,1.7537144422531128,1.5323550701141357,2.7736623287200928
cartpole,entropy_tiebreak,greedy_diverse,1.0,0,300,115242,0.9339791421215691,0.3989517710556915,0.9788713070520443,0.021977268441533953,0.9780227315584661,0.02112869294795573,0.39883896496069143,0.00011280609500008678,2.867095470428467,2.683839797973633,4.664496421813965,2.2716991901397705,2.0041027069091797,4.086296081542969,5.552350044250488,5.7108635902404785,8.070316314697266,0.8384736776351929,0.7406226396560669,1.1779789924621582,0.15510527789592743,0.09617003053426743,0.19067706167697906,4.976428508758545,5.099490642547607,5.257298946380615,2.5126686096191406,2.3507444858551025,4.1092119216918945,2.0302541255950928,1.8253185749053955,3.4493041038513184,3.9859201908111572,3.8239290714263916,6.614388465881348
cartpole,entropy_tiebreak,greedy_diverse,1.0,1,400,115242,0.9895557443406127,0.3999149615591538,0.9868434167248081,0.001302391664693346,0.9986976083353066,0.013156583275191867,0.3992207702053071,0.0006941913538466879,2.5157792568206787,2.306429624557495,4.326850414276123,2.0029501914978027,1.7485325336456299,3.589810371398926,4.720098495483398,4.545652866363525,7.930180549621582,0.2773866057395935,0.133539080619812,0.6679165959358215,0.1439237892627716,0.07725758850574493,0.1929250955581665,0.5817157030105591,0.1394735872745514,2.0181221961975098,2.2868998050689697,2.1213455200195312,3.786597728729248,1.9295449256896973,1.7166633605957031,3.2917563915252686,3.8203349113464355,3.659358263015747,6.243044376373291
cartpole,entropy_tiebreak,greedy_diverse,1.0,2,500,115242,0.9917083683383862,0.1707276860866698,0.9845517841601392,0.0001711930935814818,0.9998288069064185,0.015448215839860748,0.12925843008625326,0.04146925600041652,2.2849066257476807,2.066136121749878,3.981382369995117,1.7619383335113525,1.4949090480804443,3.1668646335601807,4.485528945922852,4.217451095581055,7.882095813751221,0.18150417506694794,0.06318186223506927,0.4726732075214386,0.08803626894950867,0.048125192523002625,0.10155300050973892,0.47498050332069397,0.10639597475528717,1.1262131929397583,2.395603656768799,2.186051368713379,4.087619781494141,1.8718039989471436,1.6414287090301514,3.2221765518188477,4.2672600746154785,3.851586103439331,7.726792812347412
cartpole,entropy_tiebreak,greedy_diverse,1.0,3,600,115242,0.9825734065409406,0.07614411412505857,0.988630904723779,0.005060867186431404,0.9949391328135686,0.011369095276220978,0.060628937366585096,0.015515176758473474,1.4361143112182617,1.3254296779632568,2.3788046836853027,0.8417752981185913,0.7357642650604248,1.3675401210784912,3.0181381702423096,2.4684226512908936,6.026899337768555,0.23568236827850342,0.19110409915447235,0.3982987701892853,0.030108530074357986,0.025391338393092155,0.04123212397098541,0.27918946743011475,0.06386110931634903,0.15094280242919922,1.511150598526001,1.388004183769226,2.501105546951294,0.9311553835868835,0.8283122181892395,1.512734055519104,2.7471017837524414,2.248629093170166,5.281533718109131
cartpole,entropy_tiebreak,greedy_diverse,1.0,4,700,115242,0.9887946614764355,0.06947987712813036,0.9815622412365443,0.0007742369838420108,0.999225763016158,0.0184377587634557,0.04121761163464709,0.02826226549348328,1.8751760721206665,1.647951602935791,3.378950357437134,1.2710158824920654,1.063035488128662,2.197460412979126,4.058538913726807,3.385098457336426,8.017494201660156,0.1226995512843132,0.06295135617256165,0.24142014980316162,0.03914830833673477,0.03253234922885895,0.051273997873067856,0.2704887390136719,0.06635911762714386,0.12499881535768509,2.0811758041381836,1.8341920375823975,3.727773427963257,1.4610238075256348,1.2450063228607178,2.5246734619140625,4.0471110343933105,3.290308713912964,8.44713306427002
cartpole,entropy_tiebreak,greedy_diverse,1.0,5,800,115242,0.9916099833258343,0.08700820881275924,0.9866224258703323,0.0007306211439439625,0.999269378856056,0.013377574129667667,0.06742333524235955,0.01958487357039968,1.5041097402572632,1.3543428182601929,2.579890251159668,0.9304062128067017,0.794620931148529,1.537725806236267,3.2330269813537598,2.6426167488098145,6.536257743835449,0.06417681276798248,0.046384118497371674,0.05988876894116402,0.02397036924958229,0.021415039896965027,0.03405824303627014,0.07766641676425934,0.045033298432826996,0.06481964886188507,1.5287892818450928,1.360750436782837,2.622175693511963,1.0352587699890137,0.8984320163726807,1.7139962911605835,2.7551369667053223,2.260711669921875,5.586243629455566
cartpole,entropy_tiebreak,greedy_diverse,1.0,6,900,115242,0.9905148364189703,0.112103226254317,0.9888596313550739,0.001864971238268241,0.9981350287617318,0.011140368644926069,0.09774214262161365,0.014361083632703355,2.1298410892486572,1.9244028329849243,3.6664681434631348,1.3474452495574951,1.1280009746551514,2.323505401611328,5.174067497253418,4.719267845153809,9.546490669250488,0.15637019276618958,0.07727187126874924,0.3938221335411072,0.031236300244927406,0.02561582252383232,0.04107334464788437,0.3103557825088501,0.05141778662800789,0.09930103272199631,2.1130971908569336,1.9032073020935059,3.591526508331299,1.4673914909362793,1.255338430404663,2.5027289390563965,4.175319671630859,3.653202772140503,7.782314300537109
cartpole,entropy_tiebreak,greedy_diverse,1.0,7,1000,115242,0.9935769995412143,0.19247323024591728,0.992312391813461,0.001375665699614541,0.9986243343003854,0.007687608186539049,0.1806199128789851,0.011853317366932195,1.8973795175552368,1.7564181089401245,3.110624074935913,1.2190028429031372,1.0596508979797363,1.986004114151001,4.229657173156738,3.750598192214966,7.852527141571045,0.1182461827993393,0.06566637754440308,0.2851810157299042,0.03266365826129913,0.029730042442679405,0.04406576603651047,0.1389417052268982,0.05490327253937721,0.09181323647499084,1.737849473953247,1.5791654586791992,2.8437421321868896,1.2580537796020508,1.1148567199707031,2.051964282989502,3.224548101425171,2.8157200813293457,5.893651962280273
cartpole,entropy_tiebreak,greedy_diverse,1.0,8,1100,115242,0.9912223175099633,0.1548046719078114,0.9860490791388569,0.0009035172636334301,0.9990964827363665,0.013950920861143173,0.1465351174051127,0.00826955450269867,2.0785887241363525,1.9959731101989746,3.169483184814453,1.1275309324264526,1.004955530166626,1.819467544555664,5.502849102020264,5.552932262420654,8.748469352722168,0.0660567581653595,0.04277094453573227,0.13125711679458618,0.019360404461622238,0.017505286261439323,0.027949320152401924,0.05477233603596687,0.038324300199747086,0.056933678686618805,2.0094492435455322,1.9149035215377808,3.0738961696624756,1.1855298280715942,1.069972038269043,1.9160388708114624,3.9172675609588623,3.5787599086761475,6.807396411895752
cartpole,entropy_tiebreak,greedy_diverse,1.0,9,1200,115242,0.9936141750170373,0.09275264226584058,0.9900407424173834,0.0006495653817082389,0.9993504346182918,0.009959257582616569,0.0839103798962184,0.008842262369622187,1.8754692077636719,1.7386826276779175,3.1915283203125,1.2236344814300537,1.0764966011047363,1.994743824005127,4.259089946746826,3.734300136566162,8.685812950134277,0.06495331972837448,0.03935966268181801,0.13196972012519836,0.020362434908747673,0.01859157159924507,0.029298942536115646,0.06429365277290344,0.04106553643941879,0.06367496401071548,2.065946578979492,1.9126070737838745,3.5027718544006348,1.3951401710510254,1.2321434020996094,2.2606966495513916,4.100757598876953,3.553856372833252,8.500030517578125
cartpole,entropy_tiebreak,greedy_diverse,1.0,10,1300,115242,0.9962362623576052,0.10135193766161643,0.9944895301072036,0.0004784688995215311,0.9995215311004785,0.005510469892796313,0.09306502837507159,0.008286909286544837,1.5693371295928955,1.4313536882400513,2.6432268619537354,1.057923436164856,0.9318528771400452,1.704910159111023,3.554300546646118,2.973842144012451,6.41452169418335,0.05783519893884659,0.031820084899663925,0.1230897307395935,0.01786201074719429,0.016107644885778427,0.026328008621931076,0.05790068954229355,0.037947021424770355,0.06027335301041603,1.769980788230896,1.613064169883728,2.9715635776519775,1.1914335489273071,1.0630040168762207,1.9302735328674316,3.7161483764648438,3.0645058155059814,6.930503845214844
cartpole,entropy_tiebreak,greedy_diverse,1.0,11,1400,115242,0.9931454683929932,0.06506308463928082,0.9894747148382044,0.0007329615080683029,0.9992670384919317,0.010525285161795662,0.06181774006004755,0.003245344579233266,1.1368615627288818,1.0416884422302246,1.8397527933120728,0.7668490409851074,0.6752442121505737,1.2526631355285645,2.115410566329956,1.9154043197631836,3.2263052463531494,0.06459745019674301,0.036024317145347595,0.1542224884033203,0.014334030449390411,0.012939181178808212,0.021857526153326035,0.04697972536087036,0.0304524227976799,0.04942375421524048,1.3088269233703613,1.1969295740127563,2.129706621170044,0.8645073175430298,0.7674297094345093,1.415586233139038,2.140170097351074,1.9199434518814087,3.2422232627868652
cartpole,entropy_tiebreak,greedy_diverse,1.0,12,1500,115242,0.9949416438423767,0.04642404678849725,0.9943282698757151,0.0010042849491162292,0.9989957150508838,0.005671730124284869,0.040401936793877234,0.006022109994620017,1.2015538215637207,1.0700476169586182,2.0953822135925293,0.8796768188476562,0.7648725509643555,1.4591262340545654,2.250061273574829,1.8964951038360596,3.744882822036743,0.08328816294670105,0.04877706244587898,0.1944359689950943,0.02007322572171688,0.018237609416246414,0.02907540276646614,0.0683189183473587,0.0390150286257267,0.06206630542874336,1.4044986963272095,1.2523761987686157,2.4473085403442383,0.9948287010192871,0.8752655982971191,1.6564977169036865,2.356795072555542,1.9585106372833252,3.9342379570007324
cartpole,entropy_tiebreak,greedy_diverse,1.0,13,1600,115242,0.9936874817908129,0.06201732007427847,0.9962999026290166,0.002101536177260008,0.99789846382274,0.003700097370983447,0.05865916940004512,0.0033581506742333526,1.0892399549484253,0.9740128517150879,1.872896432876587,0.752841591835022,0.6544856429100037,1.2379802465438843,1.9616739749908447,1.6655865907669067,3.1200709342956543,0.12761223316192627,0.07904347032308578,0.2966354489326477,0.022034846246242523,0.019762951880693436,0.032636430114507675,0.0748751237988472,0.04338998347520828,0.07028202712535858,1.2668297290802002,1.13515305519104,2.1754250526428223,0.84058678150177,0.7398918867111206,1.3998997211456299,2.0069546699523926,1.689313530921936,3.1346359252929688
cartpole,entropy_tiebreak,greedy_diverse,1.0,14,1700,115242,0.9951934866839963,0.03579424168271984,0.9936826640548482,0.0007387234417896954,0.9992612765582103,0.006317335945151812,0.03135141701810104,0.004442824664618802,1.0126949548721313,0.9034065008163452,1.7555617094039917,0.7021520137786865,0.5959041714668274,1.1844879388809204,1.8301373720169067,1.5745431184768677,2.8926050662994385,0.06959415972232819,0.04049933701753616,0.16220271587371826,0.017925892025232315,0.016010574996471405,0.026920577511191368,0.05476514995098114,0.03768465295433998,0.06092493608593941,1.1873565912246704,1.062172770500183,2.054058074951172,0.8024961948394775,0.685571014881134,1.3781006336212158,1.9034934043884277,1.629654884338379,2.9673945903778076
cartpole,fm_direct,-,baseline,0,300,115242,0.9562486556248656,0.3566321306468128,0.9749122807017544,0.011650702070350478,0.9883492979296495,0.025087719298245614,0.3556255531837351,0.0010065774630776973,2.6612892150878906,2.4830682277679443,4.249684137427689,1.9578335285186768,1.6831609010696411,3.394875299930573,5.4440205097198495,5.78657021522522,7.955703244209293,0.6103204488754272,0.4679344892501831,0.9884554238420703,0.14743737876415253,0.0863790512084961,0.19649096131324856,0.9810795545578004,0.1754109144210816,3.8615204143524178,2.324209451675415,2.1500489711761475,3.7597983746098054,1.7662696838378906,1.5564647912979126,2.923293507099152,4.105501317977906,3.821008563041688,6.91527901172638
cartpole,fm_direct,-,baseline,1,350,115242,0.9848799574899764,0.20860450183092968,0.9843568945538818,0.0018677485589886945,0.9981322514410113,0.015643105446118192,0.1892799500182225,0.01932455181270717,2.2459447383880615,2.0752100944519043,3.743996647818673,1.5905511379241943,1.3268070220947266,2.7747587323188783,4.523097324371338,4.461738395690921,7.5156258964538605,0.27641525864601135,0.169431671500206,0.527170689738477,0.09622227400541306,0.06491141021251678,0.13141898959875106,0.5144217491149904,0.13216856718063355,1.1030914831161556,2.337935447692871,2.186548948287964,3.827485116103432,1.623565673828125,1.3999316692352295,2.7418516635894776,4.386010837554932,4.011368179321295,7.786141128540047
cartpole,fm_direct,-,baseline,2,400,115242,0.9870998219412044,0.13107200499817775,0.9925460391698334,0.0029264455831492257,0.9970735544168507,0.007453960830166618,0.10808559379392929,0.02298641120424845,1.7932195663452148,1.6405822038650513,3.048685822291978,1.0940035581588745,0.8843821883201599,1.8725504100322725,3.9756123542785695,3.8452416419982964,7.004205513000492,0.2854333817958832,0.19348540902137756,0.5277487208694693,0.09313736855983734,0.0668892115354538,0.13008902966976169,0.49460015892982506,0.13784254789352418,0.9062622690200856,1.9003444910049438,1.7510265111923218,3.1924689790320433,1.168436884880066,0.9783961176872253,1.966707438230515,3.778214526176461,3.14263396263123,7.349476876258865
cartpole,fm_direct,-,baseline,3,450,115242,0.9720021568708782,0.10756495027854428,0.952446756624939,0.0009939918713553631,0.9990060081286446,0.04755324337506096,0.02727304281425175,0.08029190746429253,2.273056745529175,2.037506103515625,3.916781485689234,1.5384740829467773,1.2735786437988281,2.630123782157898,4.88132815361023,4.928163242340092,8.454567308425917,0.151279017329216,0.10868196934461594,0.2007401051336891,0.06853655725717545,0.05334974080324173,0.09700526520609856,0.2285848438739776,0.10390280336141586,0.22886179417371755,2.5561420917510986,2.309218645095825,4.351381521283397,1.7132152318954468,1.4575047492980957,2.8558121204376223,5.32676134109497,5.205743408203124,10.14386266708374
