predictor,level,arm,epoch,AURC,K,KL,M,MAE,REL,REL_debiased,RES,SHARP,SHARP_star,UNC,UNC_debiased,VAR_debiased,acc@0.25,acc@0.5,acc@0.75,bias,brier_debiased,brier_debiased_se,brier_raw,decomp_gap,f1@0.25,f1@0.5,f1@0.75,log_score,log_score_climatology,log_score_oracle,mean_p_invalid,n_bins_used,n_points,prec@0.25,prec@0.5,prec@0.75,rec@0.25,rec@0.5,rec@0.75,risk@0.2,risk@0.5,risk@0.8,risk@1,roa_frac_pred@0.25,roa_frac_pred@0.5,roa_frac_pred@0.75,roa_frac_true@0.25,roa_frac_true@0.5,roa_frac_true@0.75,run_dir,sAUROC,skill_score
clf,noisy_dynamics_f_0.150,clf_dir00,0,0.0010239139209039323,1.0,0.04951982135215444,50.0,0.03433345054270788,0.0009981195681649348,0.0009981195681649348,0.011788294720865004,0.019689304072237145,0.019765205461703593,0.023354387718783075,0.022959083609549003,0.022959083609549003,0.948398150020113,0.9607285702673467,0.9892932101402908,-0.013313103777459919,0.01166121977317252,7.404016307713525e-05,0.012056523882406588,-0.0005076886836764168,0.5572128626104375,0.3697062955777079,0.11720226843100189,0.10797890150015833,0.18267882128800783,0.059337315600780045,0.0,20,479789,0.6961612369844036,0.7272966570150039,0.5692821368948247,0.46450189343113574,0.24784714747039827,0.06532567049808428,1.4819407467492213e-05,2.147186121762591e-05,0.0007329970756055778,0.011661219773172686,0.04663925183778703,0.01583612796458443,0.0012484654712800836,0.06989947664494184,0.04647042762547703,0.01087978257108854,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q2d_nd_clf_dir00,0.9526418025051361,0.492086880666158
clf,noisy_dynamics_f_0.150,clf_dir00,1,0.0008199513931263039,1.0,0.04327452406008361,50.0,0.032115290879875684,0.001088325057934896,0.001088325057934896,0.013195754696262418,0.0188724179275325,0.019765205461703593,0.023354387718783075,0.022959083609549003,0.022959083609549003,0.9525145428511284,0.9616810723047006,0.9888555177380056,-0.013577677377119589,0.010523116981069,6.741954412805225e-05,0.010918421090303073,-0.0003285369901524799,0.5904768752359212,0.3910033455894531,0.19630241996091988,0.10173360420802635,0.18267882128800783,0.059337315600780045,0.0,20,479789,0.7433472121650978,0.74775117192449,0.4556873691556176,0.4897575811789963,0.2647111589522784,0.12509578544061303,1.4487629328641607e-05,1.6554810529400996e-05,0.000450159173300577,0.01052311698106915,0.046053577718538775,0.016450981577318363,0.0029867295832126206,0.06989947664494184,0.04647042762547703,0.01087978257108854,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q2d_nd_clf_dir00,0.9597296884378188,0.5416577961024416
clf,noisy_dynamics_f_0.150,clf_dir00,2,0.0008135300647238835,1.0,0.049612839765387544,50.0,0.031689187471328026,0.002466983669663929,0.002466983669663929,0.014135300591385755,0.014624690867698516,0.019765205461703593,0.023354387718783075,0.022959083609549003,0.022959083609549003,0.9521852314246471,0.9610266179508076,0.988663766780814,-0.020337568584401566,0.01127852743084844,7.287752437346021e-05,0.01167383154008251,-1.223925697873933e-05,0.5445051126774546,0.3508869372027632,0.16464444785747195,0.10807191991320696,0.18267882128800783,0.059337315600780045,0.0,20,479789,0.8148324221535536,0.7762248502534173,0.41518202943454685,0.4088618540716224,0.22667743092931467,0.10268199233716475,1.3824075189646876e-05,1.2753878425619356e-05,0.00029758462656735767,0.01127852743084847,0.035073751169785054,0.013570548720374997,0.002690766149286457,0.06989947664494184,0.04647042762547703,0.01087978257108854,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q2d_nd_clf_dir00,0.9638292338352783,0.5087553308897075
clf,noisy_dynamics_f_0.150,clf_dir00,3,0.0007042182910316128,1.0,0.04226925131764022,50.0,0.02966747063551072,0.0012924496873894494,0.0012924496873894494,0.014493150907195104,0.016880927895677963,0.019765205461703593,0.023354387718783075,0.022959083609549003,0.022959083609549003,0.9575834377194975,0.9638611973179877,0.9886408400359324,-0.015110398539960197,0.009504000618003508,6.326992841025698e-05,0.009899304727237579,-0.0002543817717398419,0.6321953335381613,0.44281628587036853,0.22563228189826656,0.10072833146548586,0.18267882128800783,0.059337315600780045,0.0,20,479789,0.8025144535193173,0.7809135214779553,0.4367436743674367,0.521513552196082,0.30902404018658053,0.15210727969348659,1.4496137951250288e-05,1.2770893004750053e-05,0.00019930894233925026,0.009504000618003529,0.04542413435906201,0.018389333644581264,0.0037891656540687676,0.06989947664494184,0.04647042762547703,0.01087978257108854,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q2d_nd_clf_dir00,0.964987833761983,0.5860461689311214
clf,noisy_dynamics_f_0.150,clf_dir00,4,0.0006400088271492187,1.0,0.035593127433896386,50.0,0.029782624254784104,0.0005488030401584312,0.0005488030401584312,0.014338374228422934,0.020436920626424448,0.019765205461703593,0.023354387718783075,0.022959083609549003,0.022959083609549003,0.9581795330864192,0.9642530362305096,0.988886781481026,-0.009887296480708374,0.008793369710611343,5.769580556979118e-05,0.009188673819845415,-0.0003761427106731569,0.6634349262794169,0.46754214398807853,0.20107881330536412,0.0940522075818254,0.18267882128800783,0.059337315600780045,0.0,20,479789,0.758282208588957,0.7594553706505295,0.4614855570839065,0.5896770730834601,0.33772874058127017,0.128544061302682,1.0948667468309643e-05,1.2753877916105403e-05,0.00019915142838001135,0.008793369710611391,0.05435722786474888,0.020665334136464153,0.0030304988234411377,0.06989947664494184,0.04647042762547703,0.01087978257108854,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q2d_nd_clf_dir00,0.964690582564579,0.6169982277971209
clf,noisy_dynamics_f_0.150,clf_dir00,5,0.0006887869205408857,1.0,0.03730540989833253,50.0,0.029874290725883355,0.0006541400370613591,0.0006541400370613591,0.014182077924441719,0.01980240347676058,0.019765205461703593,0.023354387718783075,0.022959083609549003,0.022959083609549003,0.9582483133210641,0.9643030582193423,0.9888221697454506,-0.011167313024014629,0.009049310319053813,6.033253541940665e-05,0.009444614428287885,-0.0003818354031148302,0.6561620322691383,0.4593920646444241,0.20747746416432686,0.0957644900462585,0.18267882128800783,0.059337315600780045,0.0,20,479789,0.7731262387250738,0.7753862546616942,0.453781512605042,0.5699376807704923,0.3263814137064944,0.13448275862068965,1.0948667307762315e-05,1.2665403280990465e-05,0.0002152671624880026,0.009049310319053977,0.0515289012461728,0.01956068188307777,0.0032243340301674277,0.06989947664494184,0.04647042762547703,0.01087978257108854,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q2d_nd_clf_dir00,0.9642253791097792,0.6058505438217892
clf,noisy_dynamics_f_0.150,clf_dir00,6,0.0006608468294215065,1.0,0.035549745471702365,50.0,0.029979143205608284,0.0004862083918349936,0.0004862083918349936,0.014073682278656505,0.02100660784165368,0.019765205461703593,0.023354387718783075,0.022959083609549003,0.022959083609549003,0.957627206959726,0.9642926369716688,0.9890660269410095,-0.00921809825432601,0.008868885829608318,5.868044442506259e-05,0.009264189938842388,-0.0005027238931191759,0.662123982050856,0.46622632103688927,0.21349325337331332,0.09400882561965362,0.18267882128800783,0.059337315600780045,0.0,20,479789,0.747944279653062,0.7634693877551021,0.4910344827586207,0.593970838178728,0.33557588805166844,0.1363984674329502,1.0999709788407287e-05,1.2665401506240637e-05,0.00022846175913793744,0.008868885829608288,0.05550981785743316,0.020425645439974657,0.0030221618253023727,0.06989947664494184,0.04647042762547703,0.01087978257108854,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q2d_nd_clf_dir00,0.9641697992714772,0.6137090669455281
clf,noisy_dynamics_f_0.150,clf_dir00,7,0.0006383027204593999,1.0,0.03511748665151004,50.0,0.028588843719799667,0.0006128564798555652,0.0006128564798555652,0.014711674889529342,0.019658098014036965,0.019765205461703593,0.023354387718783075,0.022959083609549003,0.022959083609549003,0.9602950463641309,0.9663018535231112,0.9890952064344951,-0.011058178391037557,0.008302346940668196,5.648124100219872e-05,0.008697651049902267,-0.0005579182592070318,0.6727703724062113,0.49383257153590887,0.24632670700086431,0.09357656679943036,0.18267882128800783,0.059337315600780045,0.0,20,479789,0.7935086510798655,0.817644619531412,0.4965156794425087,0.5839222351432746,0.353740581270183,0.16379310344827586,1.3824075003518653e-05,1.2665403725430225e-05,0.00022249385006152354,0.00830234694066823,0.05143719426664638,0.020104671011632196,0.003589077698738404,0.06989947664494184,0.04647042762547703,0.01087978257108854,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q2d_nd_clf_dir00,0.9657600938099202,0.6383850905436341
clf,noisy_dynamics_f_0.150,clf_dir00,8,0.0006799716344105922,1.0,0.038166006650112196,50.0,0.028275816094267252,0.0009047045311008755,0.0009047045311008755,0.014752892125408045,0.01836909470877378,0.019765205461703593,0.023354387718783075,0.022959083609549003,0.022959083609549003,0.9601303906508903,0.9657807911394384,0.9893828328702826,-0.013461931827344663,0.008551281377552598,5.891589207317307e-05,0.008946585486786666,-0.0005596146376892399,0.6635949562984718,0.4776660727920591,0.20654205607476636,0.09662508679799213,0.18267882128800783,0.059337315600780045,0.0,20,479789,0.8088399211180657,0.8216943957968477,0.5525,0.5625726809195813,0.336697165410836,0.12701149425287356,1.094866755506642e-05,1.2665404565409915e-05,0.00033501247687651986,0.00855128137755261,0.04861720464620906,0.01904170374893964,0.0025010994416295495,0.06989947664494184,0.04647042762547703,0.01087978257108854,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q2d_nd_clf_dir00,0.9654146914546083,0.6275425655928184
clf,noisy_dynamics_f_0.150,clf_dir00,9,0.000703369320335481,1.0,0.03841790139374322,50.0,0.026854118953404157,0.0005806276133941899,0.0005806276133941899,0.014937447008012058,0.018589075664093846,0.019765205461703593,0.023354387718783075,0.022959083609549003,0.022959083609549003,0.9622167244351163,0.968942597683565,0.9889993309558993,-0.01110630157301268,0.007990685253778261,5.8223304021270745e-05,0.008385989363012332,-0.0006115789611528758,0.6898333504431442,0.5582663860314826,0.2470756062767475,0.09687698154160584,0.18267882128800783,0.059337315600780045,0.0,20,479789,0.8093058733790999,0.8232928215441112,0.48379888268156424,0.6010972955243462,0.4223179045568712,0.16590038314176245,1.0923146221006293e-05,1.2668807847607473e-05,0.0006627591235848063,0.007990685253778322,0.05191657165962538,0.0238375619282643,0.0037308066670974117,0.06989947664494184,0.04647042762547703,0.01087978257108854,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q2d_nd_clf_dir00,0.9646861761338956,0.651959747624473
