predictor,level,arm,epoch,AURC,K,KL,M,MAE,REL,REL_debiased,RES,SHARP,SHARP_star,UNC,UNC_debiased,VAR_debiased,acc@0.25,acc@0.5,acc@0.75,bias,brier_debiased,brier_debiased_se,brier_raw,decomp_gap,f1@0.25,f1@0.5,f1@0.75,log_score,log_score_climatology,log_score_oracle,mean_p_invalid,n_bins_used,n_points,prec@0.25,prec@0.5,prec@0.75,rec@0.25,rec@0.5,rec@0.75,risk@0.2,risk@0.5,risk@0.8,risk@1,roa_frac_pred@0.25,roa_frac_pred@0.5,roa_frac_pred@0.75,roa_frac_true@0.25,roa_frac_true@0.5,roa_frac_true@0.75,run_dir,sAUROC,skill_score,train_trajectories
clf,corridor_sine_ambient_f_0.30,clf_epi_bald,0,0.014457002216256159,1.0,0.17795979429530692,50.0,0.10826787340224672,0.0008279272547083457,0.0008279272547083457,0.046819621043634796,0.054960075185905746,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.8864242424242424,0.9061,0.9223242424242424,-0.019849220390861667,0.048824859544033636,0.00014308445540132654,0.049334481057123715,-0.000796087469611885,0.6428730236369528,0.5843219145311375,0.5088491336088242,0.2555088948723103,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.6959359097785724,0.7874040419865267,0.8230201855333568,0.5973286272472939,0.46451677117547524,0.368269728570372,0.0016597527132001238,0.009781963408261594,0.02753717740667918,0.04882485954403518,0.1468888888888889,0.08381717171717172,0.04888989898989899,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_bald,0.8972706324155089,0.4893472334390305,10000
clf,corridor_sine_ambient_f_0.30,clf_epi_bald,1,0.011575946885743678,1.0,0.16433879071745275,50.0,0.09149447234324425,0.003252681710805888,0.003252681710805888,0.05446652207058211,0.04253168328850664,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.9048313131313132,0.9139090909090909,0.9284222222222223,-0.03942159195746125,0.0436571123173904,0.00014136990628653258,0.04416673383048047,-0.000741688125405357,0.6736067567146238,0.5994717896181283,0.5378103027694073,0.24188789129402402,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.8153813896926239,0.8841909726072973,0.9131339977851606,0.5738316433133049,0.45345447823799573,0.3811478440943717,0.0011795431220173224,0.006601689783914713,0.022381867384007846,0.04365711231739335,0.12043939393939394,0.07286464646464647,0.04560606060606061,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_bald,0.9174870469132907,0.5433960201189632,15000
clf,corridor_sine_ambient_f_0.30,clf_epi_bald,2,0.010545309998226952,1.0,0.15925891089690247,50.0,0.08623910863662307,0.005001361326801601,0.005001361326801601,0.05768250270263171,0.03838333393872388,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.9098,0.9165767676767677,0.9302212121212121,-0.045584480756459315,0.04219832282032504,0.00014156582856981076,0.042707944333415127,-0.0007331766064168146,0.6821909032671364,0.6068107917676352,0.5474697848088828,0.23680801147334685,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.8591444502214174,0.9184188151201165,0.9393081124822982,0.5656805921169124,0.4530847872143781,0.3863157310849789,0.0010917092032871971,0.005179273710972855,0.020406667010334216,0.04219832282032733,0.11268080808080808,0.07009191919191919,0.044936363636363635,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_bald,0.926211917098816,0.5586533070720301,20000
clf,corridor_sine_ambient_f_0.30,clf_epi_bald,3,0.008115490051348729,1.0,0.14067645434018353,50.0,0.07743119190605907,0.0037159886338969015,0.0037159886338969015,0.062140590986749365,0.03557355665985383,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.9168282828282829,0.925540404040404,0.937949494949495,-0.038195806268041164,0.0364826817263666,0.0001290446819365609,0.03699230323945669,-0.0007053567233529026,0.715849483739164,0.6682627616343172,0.6247633009590128,0.21822555491631743,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.8618030743664312,0.9104364140231266,0.9207446616974542,0.6121728660300072,0.5278547967410314,0.47278307817469123,0.0004615686191781751,0.00326744632857423,0.01603535745688021,0.03648268172636838,0.12156565656565657,0.08237474747474748,0.0561030303030303,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_bald,0.9387174204732902,0.6184324434496197,25000
clf,corridor_sine_ambient_f_0.30,clf_epi_bald,4,0.008153504198659178,1.0,0.13406185841408674,50.0,0.0812877493456055,0.004346592067769307,0.004346592067769307,0.06253594596168051,0.040932153202159725,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.9177363636363637,0.9230616161616162,0.933989898989899,-0.039015446882726235,0.036705372337850636,0.00012754101369430307,0.03721499385094072,-0.0007179145708101284,0.7169701161089429,0.645895222288857,0.5795264444730408,0.2116109589905395,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.8718063572823083,0.9331318422996844,0.9530813510539237,0.6088380768004911,0.4938716603392626,0.41634309592485763,0.0004446997840204609,0.0032345040793857996,0.016031913788037096,0.036705372337853655,0.11951616161616162,0.07519696969696969,0.04772929292929293,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_bald,0.9392806398309064,0.6161033517143139,30000
clf,corridor_sine_ambient_f_0.30,clf_epi_bald,5,0.008223214382612587,1.0,0.14234993139159552,50.0,0.08223414076294396,0.007421522300918032,0.007421522300918032,0.06318097778158284,0.03703248544596509,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.914729292929293,0.9184707070707071,0.9315484848484848,-0.0488849503823067,0.03925913120811578,0.00013402579167894808,0.03976875272120585,-0.0005940541137913966,0.6916935707711861,0.6095151474102815,0.5516009289953748,0.21989903196792382,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.9071810396030119,0.9538186663436496,0.9701836463934083,0.55892838171237,0.44785223734163715,0.3853450188595518,0.0004014703182203027,0.003006419403393895,0.015805999021607474,0.03925913120811774,0.10544040404040404,0.06671111111111111,0.0433969696969697,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_bald,0.9411998215497243,0.5893939245002038,35000
clf,corridor_sine_ambient_f_0.30,clf_epi_bald,6,0.007653732601720836,1.0,0.13159386140251184,50.0,0.07854398386623933,0.005079887180052658,0.005079887180052658,0.06408823611708303,0.03867342274702693,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.9196838383838384,0.9244454545454546,0.9353666666666667,-0.04159541388437895,0.03590764972294635,0.00012686444540502934,0.036417271236036414,-0.0006966421425952662,0.7211469332931195,0.6521025288019238,0.5898242937454727,0.20914296197884483,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.8885038499096934,0.9429282399623378,0.9618448286676005,0.6068431055446035,0.49838615649305407,0.42531987279047406,0.00028787204329775275,0.002752857349359667,0.015018480981846227,0.03590764972294861,0.11688585858585858,0.07509595959595959,0.048314141414141414,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_bald,0.9433324195574815,0.6244466273336065,40000
clf,corridor_sine_ambient_f_0.30,clf_epi_bald,7,0.006972178858474452,1.0,0.12580495971242803,50.0,0.0753085601086805,0.004790269785863426,0.004790269785863426,0.06550713382263988,0.037445231271870535,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.9220777777777778,0.9272454545454546,0.9379626262626263,-0.04006752554306075,0.034165107226369916,0.00012312981948544126,0.03467472873946,-0.0007306695394255977,0.731849071032553,0.6696660750402444,0.6139165309881378,0.20335406028865105,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.8901732637685081,0.9434386509013375,0.9591624270757626,0.62133910969981,0.5190461971590666,0.45142740921529473,0.00021770645296171397,0.002265420750349284,0.013596997847045803,0.03416510722637172,0.11945353535353535,0.07816666666666666,0.05142323232323232,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_bald,0.9471101473720314,0.6426716494849616,45000
clf,corridor_sine_ambient_f_0.30,clf_epi_bald,8,0.006575055095632231,1.0,0.12847258968244837,50.0,0.07399656424659704,0.006412162138825105,0.006412162138825105,0.06683288550037068,0.03391930401330217,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.9215212121212121,0.9264555555555556,0.9386868686868687,-0.04528507356238171,0.0345660483827667,0.00012432456862000773,0.035075669895856795,-0.000625869058259676,0.723233114847535,0.6613235588261288,0.6180516228086733,0.2060216902585235,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.9121156576275451,0.9564468603258749,0.9676281672380502,0.5991583346121611,0.5053818481707404,0.4540252200281044,0.00018901610702952128,0.0017265620012231406,0.012697172839216193,0.034566048382768354,0.11241818181818182,0.07507373737373738,0.05126666666666667,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_bald,0.9500653286484885,0.6384782588095103,50000
clf,corridor_sine_ambient_f_0.30,clf_epi_bald,9,0.006524178870593928,1.0,0.12374328024653986,50.0,0.07530851826799538,0.006272593617121868,0.006272593617121868,0.0670350237688575,0.0367824770151901,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.9225888888888889,0.9258989898989899,0.9366383838383838,-0.043761600563008686,0.03420789519640662,0.00012232710002209985,0.0347175167094967,-0.0006423154544297136,0.7294550409681256,0.6578453961176459,0.5982065078145017,0.20129238082276896,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.9075305464543274,0.9562700005423876,0.9738071404738071,0.6098001487375019,0.501379231895804,0.4316988388432808,0.0002193053361510648,0.0017670395392805254,0.01246931957501134,0.034207895196408544,0.1149929292929293,0.07449292929292929,0.04843636363636364,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_bald,0.950914578762931,0.6422241357495648,55000
clf,corridor_sine_ambient_f_0.30,clf_epi_var,0,0.014457002216256159,1.0,0.17795979429530692,50.0,0.10826787340224672,0.0008279272547083457,0.0008279272547083457,0.046819621043634796,0.054960075185905746,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.8864242424242424,0.9061,0.9223242424242424,-0.019849220390861667,0.048824859544033636,0.00014308445540132654,0.049334481057123715,-0.000796087469611885,0.6428730236369528,0.5843219145311375,0.5088491336088242,0.2555088948723103,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.6959359097785724,0.7874040419865267,0.8230201855333568,0.5973286272472939,0.46451677117547524,0.368269728570372,0.0016597527132001238,0.009781963408261594,0.02753717740667918,0.04882485954403518,0.1468888888888889,0.08381717171717172,0.04888989898989899,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_var,0.8972706324155089,0.4893472334390305,10000
clf,corridor_sine_ambient_f_0.30,clf_epi_var,1,0.010676433365709139,1.0,0.15931970849547353,50.0,0.0877549102338352,0.0032762525039963645,0.0032762525039963645,0.0563665026949427,0.04095497568554714,0.025481075654504238,0.09612226231566205,0.09561264080257197,0.09561264080257202,0.9076424242424243,0.9173777777777777,0.9299414141414142,-0.039572168389852364,0.04173939739224531,0.0001379874396249907,0.04224901890533539,-0.0007829932193803291,0.6865972455492106,0.6209498035144955,0.5508076111031955,0.23686880907189348,0.4067109967144386,0.0783713481130283,0.0,20,990000,0.8188031393067364,0.8917134719301515,0.9196764565941433,0.5911489381795002,0.47631844616019,0.3931292064196435,0.0008639413318761982,0.005506711007777062,0.02115366389275986,0.04173939739224897,0.12355555555555556,0.07589292929292929,0.046705050505050506,0.17113737373737373,0.1420787878787879,0.10926060606060606,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs030_clf_epi_var,0.9232630694822984,0.5634531475975872,15000
