predictor,level,arm,epoch,train_trajectories,AURC,K,KL,M,MAE,REL,REL_debiased,RES,SHARP,SHARP_star,UNC,UNC_debiased,VAR_debiased,acc@0.25,acc@0.5,acc@0.75,bias,brier_debiased,brier_debiased_se,brier_raw,decomp_gap,f1@0.25,f1@0.5,f1@0.75,log_score,log_score_climatology,log_score_oracle,mean_p_invalid,n_bins_used,n_points,prec@0.25,prec@0.5,prec@0.75,rec@0.25,rec@0.5,rec@0.75,risk@0.2,risk@0.5,risk@0.8,risk@1,roa_frac_pred@0.25,roa_frac_pred@0.5,roa_frac_pred@0.75,roa_frac_true@0.25,roa_frac_true@0.5,roa_frac_true@0.75,run_dir,sAUROC,skill_score
fm,low,dir00_s42,0,100,0.08201753468615487,100.0,0.6978642688655725,100.0,0.2561207709657577,0.14494659573079702,0.14431243343943972,0.18789155163711171,0.06341622913572884,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.8230469550953455,0.7498872257535371,0.6344679106007791,-0.25558601599343855,0.18098764913850418,0.0013263574280580836,0.18174677260611033,2.498001805406602e-16,0.7170677332633926,0.5202548572327539,0.03150975172488727,0.7371995680562874,0.6670450403115974,0.040223727873842215,0.0,86,48770,1.0,1.0,1.0,0.5589287539609527,0.3515840952583457,0.016007065187393057,0.044494897716140284,0.04404747909689443,0.166831943279426,0.18098764913852172,0.22423621078531886,0.13561615747385689,0.005946278449866721,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.949901518542775,0.19405862547967268
fm,low,dir00_s42,1,200,0.0233848131880391,100.0,0.2850389925645443,100.0,0.17379680131228215,0.07806282805809614,0.07726398906326781,0.2168784175506316,0.07988389948283327,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9369079352060693,0.8792905474677055,0.6912036087758868,-0.17324728316588064,0.08495233884881209,0.0007053593651654059,0.08587613901988927,-2.7755575615628914e-17,0.9146581611426986,0.8145067271638781,0.2887503542079909,0.3243742917548098,0.6670450403115974,0.040223727873842215,0.0,93,48770,1.0,1.0,1.0,0.8427374016150465,0.6870614501382096,0.1687365457857261,0.0034828912458602823,0.0033930198022878028,0.05324558709920144,0.0849523388488067,0.3380971908960427,0.26501947918802543,0.06268197662497436,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.99155573614942,0.6217056519247186
fm,low,dir00_s42,2,300,0.010672726425377779,100.0,0.1467406181446976,100.0,0.09187635841705966,0.017697480871750437,0.017113842519807798,0.2133792093841753,0.05836383519426374,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9648759483288907,0.9664342833709247,0.9102522042239082,-0.08671498872257535,0.028301400471808506,0.0003873496881445906,0.02901,7.632783294297951e-17,0.9546429422511717,0.9546750837555721,0.8626565000470676,0.1860759173345984,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9904400857095764,0.9962438601560243,0.9995636998254799,0.921343146274149,0.9164363172443122,0.7587348898824309,0.007080835005788868,0.0071415239124896415,0.015510273122862519,0.028301400471806133,0.37320073815870414,0.35482878818946073,0.2819766249743695,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9874218343591012,0.8739733362708946
fm,low,dir00_s42,3,400,0.007531464996361618,100.0,0.11616274233188904,100.0,0.07646360467500513,0.010792309341870447,0.010272812134819415,0.21261173725966742,0.051949720705103127,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9686897683001845,0.9698380151732623,0.9421160549518146,-0.0665521837194997,0.02222784221132796,0.00035895358621154064,0.022872300594627845,4.163336342344337e-17,0.9601711051409791,0.9598734280804169,0.9160146371939427,0.15549804152166322,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9804506472060939,0.9858239480024654,0.9934821889519876,0.9407134825718082,0.9352540931320433,0.8497543743445383,0.005185150665979039,0.005311718787216036,0.010091889419103061,0.022227842211326256,0.384929259790855,0.36594217756817715,0.3177363133073611,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9893113555930416,0.9010190043923422
fm,low,dir00_s42,4,500,0.004518399999394586,100.0,0.09183074304035631,100.0,0.06605331146196432,0.007689415782668237,0.007216824812478333,0.21337652670231064,0.0472590970189904,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9730777117080173,0.9738363748205864,0.9408652860364979,-0.052590116875128164,0.01840706544634369,0.00030605194325370615,0.019004617592782446,6.591949208711867e-17,0.9661047577251723,0.965548895728711,0.9144264435345083,0.13116604223002568,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9760575869803348,0.981070997476133,0.9887070901507861,0.9563528569968313,0.9505103125664469,0.8505271292156538,0.002486190591583252,0.00251859584154027,0.006223765178957626,0.018407065446343598,0.39309001435308594,0.3737133483698995,0.31956120565921675,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9918706929364882,0.9180329945312506
fm,low,dir00_s42,5,600,0.0029287781597954927,100.0,0.060255438699408595,100.0,0.043009432027886,0.0026152885122747043,0.002264918169519699,0.21556361534333823,0.03503703427550055,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9773631330736108,0.9788804592987492,0.9743079762148862,-0.028042444125486985,0.011268070162357634,0.0002687503296460383,0.011743401681361492,2.3245294578089215e-16,0.9717430253391349,0.9724422089041096,0.9644367496381233,0.0995907378887233,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9732875307629204,0.9789377289377289,0.992638466931526,0.9702034140856588,0.966032319795875,0.9377932328752001,0.0020018930332647775,0.002046008578713107,0.0038224373113955133,0.01126807016235772,0.39991798236620874,0.38064383842526145,0.35095345499282343,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9939061315822413,0.9498230735739748
fm,low,dir00_s42,6,700,0.0008265683125370114,100.0,0.03632547605773123,100.0,0.032185974984621696,0.001929058603083782,0.0016214567696997053,0.21953382176795885,0.030760183338407656,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9843961451712118,0.9861185154808284,0.9792290342423621,-0.01986938691818741,0.006654402337916795,0.00017056736497517242,0.007086965347549723,1.1275702593849246e-17,0.9806149221794839,0.9819538851126216,0.9714559440953534,0.07566077524675814,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9775024122695648,0.9848152702774956,0.9922864379461201,0.9837473167739957,0.979109079311078,0.9514820334492465,0.00028770377550365234,0.0003391056349842487,0.0009005337877441904,0.006654402337916765,0.40375230674595036,0.3834939511995079,0.3562025835554644,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9966770005021828,0.970367822377052
fm,low,dir00_s42,7,800,0.0007066908941668556,100.0,0.04301046496391785,100.0,0.041629280295263485,0.004337430760449934,0.003955215062357672,0.220450623287638,0.03822156980922616,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9845601804387943,0.984826737748616,0.967192946483494,-0.033034652450276814,0.008071359110895713,0.00014998253079110348,0.008578535985236826,1.3010426069826053e-16,0.9807244336362473,0.9800871858349928,0.953850591289299,0.0823457641532695,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9824093543258628,0.9924250681198911,0.9989125838216637,0.9790452826331392,0.9680523070380608,0.9126786995639454,5.614894070912117e-05,6.760241330673958e-05,0.0005951175171854193,0.008071359110895647,0.39981546032396964,0.37625589501742873,0.3394094730367029,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9975183965977771,0.9640580874604081
fm,low,dir00_s42,8,900,0.0005635186499726051,100.0,0.03557442166465072,100.0,0.034371539881074435,0.0025537162321662937,0.002225478741408811,0.2200800479842875,0.03282374907574826,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9844781628050031,0.9860364978470371,0.9763584170596679,-0.021863850727906503,0.006712198093297129,0.00014015096070745238,0.007165396760303466,-9.454242944073599e-17,0.9807217256220236,0.9818472610955619,0.9673250772239068,0.07490972085375375,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9773615552510024,0.9847083355611399,0.9940011648223646,0.9841050802412348,0.9790027641930683,0.9420433846663355,6.58005107461741e-05,7.90434589901473e-05,0.00038671241842249814,0.006712198093297095,0.40395735083042855,0.3834939511995079,0.35206069304900556,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9972880974900057,0.9701104568012551
fm,low,dir00_s42,9,1000,0.0005092496043032311,100.0,0.029627505298253757,100.0,0.027297724010662296,0.0008071528257034959,0.0005561438638271975,0.21906828671028322,0.02510089618762984,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9845191716218987,0.9846832068894812,0.9812589706786959,-0.010319663727701458,0.006054624489719835,0.00016306914192220132,0.0064305946278449865,-5.117434254131581e-17,0.9808068739354805,0.9802051037443358,0.9746068789242652,0.068962804487029,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9757220170957462,0.9772787318361955,0.9811489623538625,0.9859450066441787,0.9831490537954497,0.9681514599547386,0.00012789365875279343,0.0001250478953985206,0.0003145217812738573,0.006054624489719745,0.40539265942177566,0.3880459298749231,0.36655730982161167,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9968466219670036,0.9730386443126018
fm,low,dir00_s42,10,1100,0.00039091575381883784,100.0,0.027955183648382013,100.0,0.02704880049210581,0.0009677499511085372,0.0007069086075934187,0.21989251721686523,0.02608413435151184,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.986057002255485,0.9852368259175722,0.9810334221857699,-0.013624564281320486,0.005381158726904063,0.00013964109864246334,0.0057669612466680325,-5.724587470723463e-17,0.9826689774696707,0.980806142034549,0.9741410639903832,0.067290482837261,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9800711743772242,0.9837433155080214,0.9869151467089612,0.985280588776449,0.9778864554539656,0.9616934371032732,7.992576989911419e-05,9.137924249673266e-05,0.00026842968334150484,0.0053811587269040504,0.40332171416854623,0.38343243797416443,0.3619848267377486,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9971905498384293,0.9760375999052056
fm,low,dir00_s42,11,1200,0.00060397865809074,100.0,0.04044157451072018,100.0,0.039543981956120564,0.003362670686739919,0.002992812974907633,0.2198126276182748,0.03698577118322864,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9870617182694279,0.9836989952839861,0.9691203608775887,-0.027110928849702693,0.007746952692808752,0.00013260077887608046,0.00824177158088989,-1.0408340855860843e-17,0.9839460628418776,0.9787745294353224,0.9570279061804485,0.07977687369999298,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9796342266578854,0.9832108566217883,0.9906078327130958,0.988296023714607,0.9743780565596428,0.9256499420433847,6.613189512512868e-05,0.00012141923644896761,0.00038320663058720184,0.0077469526928087284,0.4047365183514456,0.38226368669263894,0.3471191306130818,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9971289645621072,0.9655026752858246
fm,low,dir00_s42,12,1300,0.00031153203158894863,100.0,0.027109691926182643,100.0,0.02820319868771786,0.001966879291422079,0.0016777863111788016,0.22152070130394927,0.028909298024327762,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9896452737338528,0.9886610621283576,0.978572893172032,-0.016335657166290752,0.004723852343405346,8.493831610858068e-05,0.005137906499897478,-1.1535911115245767e-16,0.9871602552693803,0.985298418184235,0.970628741673459,0.06644499111506873,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9821907412092082,0.9855342232622454,0.9888328942847325,0.9921803127874885,0.9850627259196257,0.9530827399679859,2.5889404605828644e-05,2.6303635079521915e-05,0.00012033503996288096,0.004723852343405382,0.4052696329710888,0.38554439204428953,0.3580479803157679,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9975457824029796,0.9789645974805624
fm,low,dir00_s42,13,1400,0.0001756111318611977,100.0,0.02025831180716044,100.0,0.02264773426286652,0.0008638148107391829,0.0006141669687763933,0.22210644551713557,0.024964784196278966,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9891531679311052,0.9900758663112569,0.9867746565511585,-0.008662907525117901,0.003074488787816653,6.449176990741728e-05,0.003449097806028296,-9.8879238130678e-17,0.9865841596713245,0.9871862755480251,0.9821166162974464,0.05959361099597513,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9791593254467656,0.9833333333333333,0.9866852367688023,0.9941224573239292,0.9910695300871784,0.9775901087376497,1.1412049550249266e-05,1.51276968992778e-05,5.0153368832881065e-05,0.003074488787816645,0.40732007381587043,0.3887635841705967,0.36805413163830225,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.997856090800117,0.9863092441313271
fm,low,dir00_s42,14,1500,0.0001684543829683918,100.0,0.019504862923675523,100.0,0.02146134919007587,0.0007996359706571183,0.0005678608066736295,0.22198681045396554,0.02317751639834888,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9903014148041829,0.9891941767480008,0.9850317818330941,-0.010632150912446178,0.003147817688883918,7.20892262156731e-05,0.00350455402911626,-1.0885389811754465e-16,0.9879345968420784,0.9859642581298107,0.9796646052704885,0.05884016211241457,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9861485970362072,0.9879903923138511,0.9889207581125921,0.9897270775835634,0.9839464171805231,0.9705801181211017,1.0977107552871345e-05,2.0653531418345872e-05,4.836228804344106e-05,0.003147817688883921,0.4026450686897683,0.38415009226983804,0.3645888866106213,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.997798812186722,0.9859827091683088
fm,low,dir00_s42,15,1600,0.0001644779991227002,100.0,0.019499436187443164,100.0,0.021770760713553418,0.0009107666627669242,0.0006646002829548605,0.22209010641160748,0.02461663798120637,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9897683001845397,0.9889071150297314,0.9858519581710068,-0.011298339142915729,0.0031412612075232536,7.25651064564168e-05,0.0035123887635841703,-5.854691731421724e-17,0.9872869481032329,0.9855767949025567,0.9807090136434802,0.05883473537624445,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9843027686055372,0.9886077980424667,0.9936547504390686,0.9902892773177961,0.9825643206463959,0.9680962631782304,9.672281560737582e-06,2.1092615720460725e-05,5.462369232616783e-05,0.003141261207523242,0.40362928029526346,0.383370924748821,0.36192331351240514,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9980538687183098,0.9860119053019951
fm,low,dir00_s42,16,1700,0.00012412229900354206,100.0,0.016405146803569155,100.0,0.018858724625794545,0.00071995260999949,0.0004932050648328347,0.22245710658889953,0.02267475451666553,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9918597498462169,0.9898298134098831,0.9855033832273938,-0.009197047365183517,0.0026028658121091995,6.559602764850755e-05,0.002954574533524708,-3.165870343657673e-17,0.9898886992843134,0.9867902418237988,0.9802541544477028,0.05574044599224711,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9865969436970097,0.9887916310845432,0.992141564902759,0.9932024941224573,0.9847969381246013,0.9686482309433129,8.24318642649584e-06,1.3255375158184272e-05,2.719345391582373e-05,0.0026028658121091852,0.40387533319663727,0.38417059667828585,0.36268197662497437,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9981612548389588,0.9884093900313722
fm,low,dir00_s42,17,1800,0.00021246086974776942,100.0,0.023273213669396997,100.0,0.025481853598523684,0.0015547899793866137,0.0012718867622656398,0.22253297122914997,0.028290321712097395,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9925979085503384,0.9899118310436744,0.9841295878613902,-0.017217346729546855,0.003305682869291645,6.731203886431309e-05,0.0037135472626614718,6.765421556309548e-17,0.9907863505270412,0.9868751000373472,0.9783229709292556,0.06260851285838934,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.9895488146826409,0.9905215808075399,0.993006993006993,0.9920269855872432,0.9832553689134595,0.964066898493128,9.713704608106909e-06,1.8151579357238592e-05,0.0001130322602692794,0.003305682869291645,0.40219397170391635,0.3828993233545212,0.36065204018864055,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9980150724306615,0.9852797325779595
fm,low,dir00_s42,18,1900,0.00010945286145222772,100.0,0.014188155446933099,100.0,0.01654029116259996,0.0006724920179188727,0.0004652454700120828,0.22295475774584483,0.02072465479067899,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9912036087758869,0.9916547057617388,0.9876768505228625,-0.008388148451917163,0.002077255060343024,5.698787729108462e-05,0.0024094627844986672,-1.6089560239684886e-16,0.9890474610023233,0.9891336270190896,0.9832127594201279,0.05352345463553542,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.988114064173851,0.9936169071501367,0.9952499434517078,0.9899826229173055,0.9846906230065915,0.9714632665452337,7.22832176594736e-06,1.8772925067778475e-05,3.478666095028565e-05,0.0020772550603430128,0.40194791880254255,0.38226368669263894,0.3625999589911831,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9982340381855391,0.9907499445043292
fm,low,dir00_s42,19,2000,0.00021069718167489315,100.0,0.02278965796069436,100.0,0.025016608570842733,0.0016118237483777305,0.001329997012700267,0.22245592462085997,0.028182673567746366,0.012496117624885311,0.22469172851242478,0.22456676733617592,0.22456676733617595,0.9902399015788395,0.9910600779167521,0.9825097395940127,-0.014470781217961862,0.003440839728016271,6.787602753089109e-05,0.0038476276399425874,5.160802341031001e-17,0.9878948171507045,0.9883974666027995,0.9760574844920987,0.062124957149644375,0.6670450403115974,0.040223727873842215,0.0,101,48770,0.983144361206722,0.9896088671000746,0.9929754426042262,0.9926914034549729,0.9871890282798214,0.9597063531489761,1.1391338026564601e-05,1.019006965285416e-05,6.676696222010468e-05,0.0034408397280162747,0.40508509329505843,0.3847857289317203,0.35903219192126307,0.4011892556899733,0.38572893172031986,0.37147836784908755,/common/users/shared/pracsys/adaptive_roa_experiments/gaussian_torque/pen_low_dir00_s42,0.9980305352205536,0.9846778765672601
